"AOU","rmse_occ","AUC","rmse_pres","AUC_pres","rmse_gam","AUC_gam","rmse_gam_pres","AUC_gam_pres","rmse_rf","AUC_RF","rmse_rf_pres","AUC_RF_pres","AUC_me_pres"
7170,0.0887157790865103,0.626627188728368,0.221788797407721,0.695819428233244,0.0746156784260712,0.712134361121037,0.216588166098208,0.751894655509708,0.0892043591627634,0.653785287661443,0.222998728866753,0.714774203093919,0.756086734945503
7180,0.37361929092676,0.57579851104707,0.419457149866183,0.587465837290796,0.358451278293176,0.849723823246878,0.406364895672447,0.673153353357416,0.369584178036887,0.685848943323727,0.417856758601424,0.665790613034596,0.664463002800666
7190,0.240472406573215,0.604467987102718,0.346257285094663,0.588063004425931,0.225154942975547,0.595071395670198,0.32872369234334,0.75761086522607,0.239241953988015,0.596269000460617,0.341018869041325,0.662817842575718,0.740757615204374
7210,0.325784081356277,0.467937941705349,0.387418939335084,0.625918397753063,0.31851736547825,0.60182327604232,0.384703371016584,0.650890679029447,0.320351520174476,0.526985321791494,0.384121160150644,0.686126517050381,0.657541975990469
7222,0.223124784456394,0.715391780183956,0.336793658656809,0.738158763585744,0.198834126754023,0.733554546512982,0.307104583283623,0.861880498991666,0.224663626549887,0.70491326114798,0.32862786924199,0.795584744704014,0.854616922170864
7240,0.211456726439636,0.607331052972173,0.356731108388021,0.648968411236741,0.190612046835372,0.494222057871868,0.342999044072909,0.740801181178848,0.205238664695852,0.558657668484792,0.348649824350173,0.72643956172048,0.739353848544896
7250,0.13238089533307,0.56414588361491,0.225034782608232,0.640597345132743,0.121099936925594,0.627594529364441,0.218370391885926,0.77249659632403,0.127155882961004,0.602634754625905,0.223560418535536,0.733168822328114,0.770597345132743
7260,0.131970978221297,0.624840357598978,0.286100208086023,0.688794217232469,0.125843450466198,0.672237346239161,0.280512170795342,0.759073999821795,0.133822273183123,0.656962089130873,0.288547446246697,0.722597567495322,0.779580994386528
7270,0.257575832675256,0.523027459158846,0.354668273833424,0.639708879140144,0.24739027741856,0.554100046344572,0.346387286255121,0.717100291233503,0.250287400432634,0.523903661221179,0.351154735075636,0.721835907739192,0.71702963331613
7280,0.220230248318403,0.548077802306899,0.324598132881013,0.665448181096868,0.214780943101077,0.622183323971627,0.317031304802463,0.737879340236252,0.223556771291026,0.675767115593119,0.319892931649221,0.719616902858217,0.750935721037186
7290,0.235089139505726,0.500453514739229,0.36495796723444,0.655530612244898,0.205831011239644,0.534013605442177,0.345435759714968,0.765469387755102,0.237950271167182,0.664852607709751,0.376822501484433,0.651428571428571,0.721367346938775
7310,0.393388936734987,0.561190638491252,0.424159337786582,0.565783474641087,0.380523282642474,0.577414224039991,0.417169816580222,0.629680123204322,0.390821015332556,0.558236764371734,0.421939230798065,0.656545675151072,0.635948751991897
7350,0.293658753335406,0.533388520971302,0.348747255224314,0.666093027573719,0.282889340408884,0.503798208024932,0.342058232368099,0.722708473055737,0.288045423399659,0.54460459680561,0.342645714855508,0.734272499247343,0.723825095459503
7360,0.368908619505657,0.829723502304147,0.402001421438169,0.571035220539829,0.356688730807286,0.465898617511521,0.393724037713672,0.65461323238973,0.368848820056772,0.561290322580645,0.402614046590416,0.651805464121132,0.671976629361422
7380,0.238199228454256,0.625858123569794,0.308248216333431,0.70935661163779,0.21932819185403,0.761012585812357,0.286126125710592,0.837952558025499,0.246018490745919,0.688072082379863,0.314343673399814,0.697940503432494,0.785045153644982
7430,0.166113572588049,0.554177174001464,0.32658350268946,0.651036213458311,0.136486831358088,0.509598958757016,0.320601544125312,0.689991856542188,0.163301694052208,0.571138046042463,0.329962174748484,0.631068122517492,0.729977896328796
7480,0.16459150263776,0.446729262047024,0.267403444095491,0.696416341375366,0.156206396323795,0.546649077882103,0.262117685952787,0.765613138957021,0.165931121277421,0.48255347766483,0.26898694326451,0.695422754983958,0.769270346591273
7490,0.204823867228092,0.484594127806563,0.271843796993568,0.696158150877682,0.193786312009204,0.629119170984456,0.264310309284298,0.778226541799419,0.203815458614084,0.647599309153713,0.272744932349991,0.725054262900625,0.777876112523556
7510,0.280306813324503,0.65151642832464,0.382464513852701,0.59079224581681,0.272371020304407,0.590092443560552,0.375102140932884,0.662083993124636,0.276747524732619,0.5532624908357,0.375591496147689,0.699325997807463,0.67071428893671
