"","aou","abs_abs_glmocc","abs_pres_glmocc","pres_abs_glmocc","pres_pres_glmocc","abs_abs_glmpr","abs_pres_glmpr","pres_abs_glmpr","pres_pres_glmpr","abs_abs_gamocc","abs_pres_gamocc","pres_abs_gamocc","pres_pres_gamocc","abs_abs_gampr","abs_pres_gampr","pres_abs_gampr","pres_pres_gampr","abs_abs_rfocc","abs_pres_rfocc","pres_abs_rfocc","pres_pres_rfocc","abs_abs_rfpr","abs_pres_rfpr","pres_abs_rfpr","pres_pres_rfpr","abs_abs_maxpr","abs_pres_maxpr","pres_abs_maxpr","pres_pres_maxpr","length","sensitivity_glmocc","specificity_glmocc","pp_glmocc","np_glmocc","sensitivity_glmpr","specificity_glmpr","pp_glmpr","np_glmpr","sensitivity_gamocc","specificity_gamocc","pp_gamocc","np_gamocc","sensitivity_gampr","specificity_gampr","pp_gampr","np_gampr","sensitivity_rfocc","specificity_rfocc","pp_rfocc","np_rfocc","sensitivity_rfpr","specificity_rfpr","pp_rfpr","np_rfpr","sensitivity_max","specificity_max","pp_max","np_max"
"102",6040,120,38,57,142,33,1,144,179,142,34,35,146,55,1,122,179,142,37,35,143,46,3,131,177,43,17,134,163,357,78.8888888888889,67.7966101694915,71.356783919598,75.9493670886076,99.4444444444444,18.6440677966102,55.4179566563467,97.0588235294118,81.1111111111111,80.225988700565,80.6629834254144,80.6818181818182,99.4444444444444,31.0734463276836,59.468438538206,98.2142857142857,79.4444444444444,80.225988700565,80.3370786516854,79.3296089385475,98.3333333333333,25.9887005649718,57.4675324675325,93.8775510204082,90.5555555555556,24.2937853107345,54.8821548821549,71.6666666666667
"103",6050,56,9,19,19,18,1,57,27,68,7,7,21,29,0,46,28,66,7,9,21,25,0,50,28,17,0,58,28,103,67.8571428571429,74.6666666666667,50,86.1538461538462,96.4285714285714,24,32.1428571428571,94.7368421052632,75,90.6666666666667,75,90.6666666666667,100,38.6666666666667,37.8378378378378,100,75,88,70,90.4109589041096,100,33.3333333333333,35.8974358974359,100,100,22.6666666666667,32.5581395348837,100
"104",6070,59,22,50,87,13,0,96,109,64,16,45,93,25,1,84,108,58,21,51,88,13,3,96,106,109,109,0,0,218,79.8165137614679,54.1284403669725,63.5036496350365,72.8395061728395,100,11.9266055045872,53.1707317073171,100,85.3211009174312,58.7155963302752,67.3913043478261,80,99.0825688073395,22.9357798165138,56.25,96.1538461538462,80.7339449541284,53.2110091743119,63.3093525179856,73.4177215189873,97.2477064220184,11.9266055045872,52.4752475247525,81.25,0,100,NA,50
"105",6080,141,49,93,186,2,0,232,235,156,30,78,205,23,3,211,232,154,32,80,203,23,4,211,231,234,235,0,0,469,79.1489361702128,60.2564102564103,66.6666666666667,74.2105263157895,100,0.854700854700855,50.321199143469,100,87.2340425531915,66.6666666666667,72.4381625441696,83.8709677419355,98.7234042553192,9.82905982905983,52.3702031602709,88.4615384615385,86.3829787234043,65.8119658119658,71.7314487632509,82.7956989247312,98.2978723404255,9.82905982905983,52.262443438914,85.1851851851852,0,100,NA,49.8933901918977
"106",6100,100,31,54,145,24,3,130,173,115,22,39,154,66,1,88,175,109,30,45,146,54,3,100,173,154,176,0,0,330,82.3863636363636,64.9350649350649,72.8643216080402,76.3358778625954,98.2954545454545,15.5844155844156,57.0957095709571,88.8888888888889,87.5,74.6753246753247,79.7927461139896,83.9416058394161,99.4318181818182,42.8571428571429,66.5399239543726,98.5074626865672,82.9545454545455,70.7792207792208,76.4397905759162,78.4172661870504,98.2954545454545,35.0649350649351,63.3699633699634,94.7368421052632,0,100,NA,46.6666666666667
"107",6110,310,42,122,172,108,11,324,203,349,49,83,165,164,6,268,208,347,55,85,159,168,6,264,208,432,214,0,0,646,80.3738317757009,71.7592592592593,58.5034013605442,88.0681818181818,94.8598130841121,25,38.5199240986717,90.7563025210084,77.1028037383178,80.787037037037,66.5322580645161,87.6884422110553,97.196261682243,37.962962962963,43.6974789915966,96.4705882352941,74.2990654205608,80.3240740740741,65.1639344262295,86.318407960199,97.196261682243,38.8888888888889,44.0677966101695,96.551724137931,0,100,NA,66.8730650154799
"108",6120,197,44,293,252,0,0,490,296,345,113,145,183,17,2,473,294,343,129,147,167,79,14,411,282,490,296,0,0,786,85.1351351351351,40.2040816326531,46.2385321100917,81.7427385892116,100,0,37.6590330788804,NA,61.8243243243243,70.4081632653061,55.7926829268293,75.3275109170306,99.3243243243243,3.46938775510204,38.3311603650587,89.4736842105263,56.4189189189189,70,53.1847133757962,72.6694915254237,95.2702702702703,16.1224489795918,40.6926406926407,84.9462365591398,0,100,NA,62.3409669211196
"109",6130,42,26,196,635,6,0,232,661,77,35,161,626,12,0,226,661,74,32,164,629,9,4,229,657,238,661,0,0,899,96.0665658093797,17.6470588235294,76.4139590854392,61.7647058823529,100,2.52100840336134,74.020156774916,100,94.7049924357035,32.3529411764706,79.5425667090216,68.75,100,5.04201680672269,74.5208568207441,100,95.1588502269289,31.0924369747899,79.3190416141236,69.811320754717,99.3948562783661,3.78151260504202,74.1534988713318,69.2307692307692,0,100,NA,26.4738598442714
"110",6140,165,42,208,340,19,0,354,382,191,43,182,339,37,1,336,381,197,48,176,334,29,2,344,380,373,382,0,0,755,89.0052356020942,44.2359249329759,62.043795620438,79.7101449275362,100,5.09383378016086,51.9021739130435,100,88.7434554973822,51.2064343163539,65.0671785028791,81.6239316239316,99.738219895288,9.91957104557641,53.1380753138075,97.3684210526316,87.434554973822,52.8150134048257,65.4901960784314,80.4081632653061,99.4764397905759,7.77479892761394,52.4861878453039,93.5483870967742,0,100,NA,49.4039735099338
"111",6150,113,30,71,63,31,5,153,88,141,24,43,69,55,2,129,91,133,30,51,63,41,5,143,88,184,93,0,0,277,67.741935483871,61.4130434782609,47.0149253731343,79.020979020979,94.6236559139785,16.8478260869565,36.5145228215768,86.1111111111111,74.1935483870968,76.6304347826087,61.6071428571429,85.4545454545455,97.8494623655914,29.8913043478261,41.3636363636364,96.4912280701754,67.741935483871,72.2826086956522,55.2631578947368,81.5950920245399,94.6236559139785,22.2826086956522,38.0952380952381,89.1304347826087,0,100,NA,66.4259927797834
"112",6160,445,50,90,24,282,21,253,53,510,53,25,21,320,16,215,58,496,57,39,17,294,22,241,52,535,74,0,0,609,32.4324324324324,83.1775700934579,21.0526315789474,89.8989898989899,71.6216216216216,52.7102803738318,17.3202614379085,93.0693069306931,28.3783783783784,95.3271028037383,45.6521739130435,90.5861456483126,78.3783783783784,59.8130841121495,21.2454212454212,95.2380952380952,22.972972972973,92.7102803738318,30.3571428571429,89.6925858951175,70.2702702702703,54.9532710280374,17.7474402730375,93.0379746835443,0,100,NA,87.8489326765189
"113",6170,186,30,442,222,12,1,616,251,472,128,156,124,70,2,558,250,488,134,140,118,93,7,535,245,628,252,0,0,880,88.0952380952381,29.6178343949045,33.433734939759,86.1111111111111,99.6031746031746,1.91082802547771,28.9504036908881,92.3076923076923,49.2063492063492,75.1592356687898,44.2857142857143,78.6666666666667,99.2063492063492,11.1464968152866,30.9405940594059,97.2222222222222,46.8253968253968,77.7070063694268,45.7364341085271,78.4565916398714,97.2222222222222,14.8089171974522,31.4102564102564,93,0,100,NA,71.3636363636364
"114",6190,135,22,177,321,52,4,260,339,163,24,149,319,51,3,261,340,162,25,150,318,47,3,265,340,312,343,0,0,655,93.5860058309038,43.2692307692308,64.4578313253012,85.9872611464968,98.8338192419825,16.6666666666667,56.5943238731219,92.8571428571429,93.002915451895,52.2435897435897,68.1623931623932,87.1657754010695,99.1253644314869,16.3461538461538,56.5723793677205,94.4444444444444,92.7113702623907,51.9230769230769,67.948717948718,86.6310160427808,99.1253644314869,15.0641025641026,56.198347107438,94,0,100,NA,47.6335877862595
"115",6220,503,65,50,48,372,10,181,103,501,48,52,65,368,8,185,105,486,43,67,70,350,6,203,107,553,113,0,0,666,42.4778761061947,90.9584086799277,48.9795918367347,88.556338028169,91.1504424778761,67.2694394213381,36.2676056338028,97.3821989528796,57.5221238938053,90.5967450271248,55.5555555555556,91.2568306010929,92.9203539823009,66.5461121157324,36.2068965517241,97.8723404255319,61.9469026548673,87.8842676311031,51.0948905109489,91.8714555765595,94.6902654867257,63.2911392405063,34.5161290322581,98.314606741573,0,100,NA,83.033033033033
"116",6240,127,41,125,445,84,4,168,482,162,27,90,459,84,3,168,483,165,37,87,449,79,7,173,479,252,486,0,0,738,91.5637860082305,50.3968253968254,78.0701754385965,75.5952380952381,99.1769547325103,33.3333333333333,74.1538461538462,95.4545454545455,94.4444444444444,64.2857142857143,83.6065573770492,85.7142857142857,99.3827160493827,33.3333333333333,74.1935483870968,96.551724137931,92.3868312757202,65.4761904761905,83.7686567164179,81.6831683168317,98.559670781893,31.3492063492063,73.4662576687116,91.8604651162791,0,100,NA,34.1463414634146
"117",6270,243,89,195,262,127,10,311,341,279,59,159,292,155,9,283,342,272,55,166,296,159,12,279,339,438,351,0,0,789,74.6438746438746,55.4794520547945,57.3304157549234,73.1927710843374,97.1509971509972,28.9954337899543,52.3006134969325,92.7007299270073,83.1908831908832,63.6986301369863,64.7450110864745,82.5443786982248,97.4358974358974,35.3881278538813,54.72,94.5121951219512,84.3304843304843,62.1004566210046,64.0692640692641,83.1804281345566,96.5811965811966,36.3013698630137,54.8543689320388,92.9824561403509,0,100,NA,55.5133079847909
"118",6280,201,77,97,137,18,2,280,212,217,70,81,144,39,3,259,211,204,68,94,146,47,6,251,208,298,214,0,0,512,64.018691588785,67.4496644295302,58.5470085470086,72.3021582733813,99.0654205607477,6.04026845637584,43.0894308943089,90,67.2897196261682,72.8187919463087,64,75.609756097561,98.5981308411215,13.0872483221477,44.8936170212766,92.8571428571429,68.2242990654206,68.4563758389262,60.8333333333333,75,97.196261682243,15.7718120805369,45.3159041394335,88.6792452830189,0,100,NA,58.203125
"119",6290,89,23,63,66,1,0,151,89,111,18,41,71,4,1,148,88,103,20,49,69,2,0,150,89,152,89,0,0,241,74.1573033707865,58.5526315789474,51.1627906976744,79.4642857142857,100,0.657894736842105,37.0833333333333,100,79.7752808988764,73.0263157894737,63.3928571428571,86.046511627907,98.876404494382,2.63157894736842,37.2881355932203,80,77.5280898876404,67.7631578947368,58.4745762711864,83.739837398374,100,1.31578947368421,37.2384937238494,100,0,100,NA,63.0705394190871
"120",6291,26,4,29,34,6,0,49,38,36,4,19,34,13,1,42,37,30,6,25,32,7,1,48,37,15,4,40,34,93,89.4736842105263,47.2727272727273,53.968253968254,86.6666666666667,100,10.9090909090909,43.6781609195402,100,89.4736842105263,65.4545454545455,64.1509433962264,90,97.3684210526316,23.6363636363636,46.8354430379747,92.8571428571429,84.2105263157895,54.5454545454545,56.140350877193,83.3333333333333,97.3684210526316,12.7272727272727,43.5294117647059,87.5,89.4736842105263,27.2727272727273,45.945945945946,78.9473684210526
"121",6292,24,7,36,24,11,3,49,28,50,2,10,29,12,2,48,29,33,16,27,15,11,6,49,25,22,2,38,29,91,77.4193548387097,40,40,77.4193548387097,90.3225806451613,18.3333333333333,36.3636363636364,78.5714285714286,93.5483870967742,83.3333333333333,74.3589743589744,96.1538461538462,93.5483870967742,20,37.6623376623377,85.7142857142857,48.3870967741936,55,35.7142857142857,67.3469387755102,80.6451612903226,18.3333333333333,33.7837837837838,64.7058823529412,93.5483870967742,36.6666666666667,43.2835820895522,91.6666666666667
"122",6310,132,25,53,184,92,6,93,203,142,23,43,186,91,1,94,208,142,24,43,185,85,6,100,203,185,209,0,0,394,88.0382775119617,71.3513513513514,77.6371308016878,84.0764331210191,97.1291866028708,49.7297297297297,68.5810810810811,93.8775510204082,88.9952153110048,76.7567567567568,81.2227074235808,86.0606060606061,99.5215311004785,49.1891891891892,68.8741721854305,98.9130434782609,88.5167464114833,76.7567567567568,81.140350877193,85.5421686746988,97.1291866028708,45.945945945946,66.996699669967,93.4065934065934,0,100,NA,46.9543147208122
"123",6330,118,23,23,24,53,9,88,38,131,19,10,28,68,2,73,45,123,23,18,24,65,5,76,42,32,11,109,36,188,51.063829787234,83.6879432624114,51.063829787234,83.6879432624114,80.8510638297872,37.5886524822695,30.1587301587302,85.4838709677419,59.5744680851064,92.9078014184397,73.6842105263158,87.3333333333333,95.7446808510638,48.2269503546099,38.135593220339,97.1428571428571,51.063829787234,87.2340425531915,57.1428571428571,84.2465753424658,89.3617021276596,46.0992907801418,35.5932203389831,92.8571428571429,76.5957446808511,22.6950354609929,24.8275862068966,74.4186046511628
"124",6360,231,69,70,91,75,5,226,155,238,53,63,107,83,7,218,153,235,53,66,107,79,7,222,153,301,160,0,0,461,56.875,76.7441860465116,56.5217391304348,77,96.875,24.9169435215947,40.6824146981627,93.75,66.875,79.0697674418605,62.9411764705882,81.786941580756,95.625,27.5747508305648,41.2398921832884,92.2222222222222,66.875,78.0730897009967,61.849710982659,81.5972222222222,95.625,26.2458471760797,40.8,91.8604651162791,0,100,NA,65.29284164859
"125",6370,235,17,32,25,169,5,98,37,244,14,23,28,170,3,97,39,235,22,32,20,179,8,88,34,267,42,0,0,309,59.5238095238095,88.0149812734082,43.859649122807,93.2539682539683,88.0952380952381,63.2958801498127,27.4074074074074,97.1264367816092,66.6666666666667,91.3857677902622,54.9019607843137,94.5736434108527,92.8571428571429,63.6704119850187,28.6764705882353,98.2658959537572,47.6190476190476,88.0149812734082,38.4615384615385,91.4396887159533,80.9523809523809,67.0411985018727,27.8688524590164,95.7219251336899,0,100,NA,86.4077669902913
"126",6390,213,48,19,6,76,4,156,50,215,34,17,20,113,4,119,50,208,31,24,23,123,9,109,45,232,54,0,0,286,11.1111111111111,91.8103448275862,24,81.6091954022989,92.5925925925926,32.7586206896552,24.2718446601942,95,37.037037037037,92.6724137931034,54.0540540540541,86.3453815261044,92.5925925925926,48.7068965517241,29.585798816568,96.5811965811966,42.5925925925926,89.6551724137931,48.936170212766,87.0292887029289,83.3333333333333,53.0172413793103,29.2207792207792,93.1818181818182,0,100,NA,81.1188811188811
"127",6410,263,26,48,13,148,7,163,32,285,19,26,20,172,5,139,34,268,18,43,21,168,7,143,32,311,39,0,0,350,33.3333333333333,84.5659163987138,21.3114754098361,91.0034602076124,82.051282051282,47.588424437299,16.4102564102564,95.4838709677419,51.2820512820513,91.6398713826367,43.4782608695652,93.75,87.1794871794872,55.3054662379421,19.6531791907514,97.1751412429379,53.8461538461538,86.1736334405145,32.8125,93.7062937062937,82.051282051282,54.0192926045016,18.2857142857143,96,0,100,NA,88.8571428571429
"128",6420,254,6,14,11,235,3,33,14,264,6,4,11,227,2,41,15,260,10,8,7,226,4,42,13,268,17,0,0,285,64.7058823529412,94.7761194029851,44,97.6923076923077,82.3529411764706,87.6865671641791,29.7872340425532,98.7394957983193,64.7058823529412,98.5074626865672,73.3333333333333,97.7777777777778,88.2352941176471,84.7014925373134,26.7857142857143,99.1266375545851,41.1764705882353,97.0149253731343,46.6666666666667,96.2962962962963,76.4705882352941,84.3283582089552,23.6363636363636,98.2608695652174,0,100,NA,94.0350877192982
"129",6450,127,30,48,46,72,5,103,71,137,15,38,61,69,4,106,72,129,20,46,56,67,4,108,72,175,76,0,0,251,60.5263157894737,72.5714285714286,48.936170212766,80.8917197452229,93.4210526315789,41.1428571428571,40.8045977011494,93.5064935064935,80.2631578947368,78.2857142857143,61.6161616161616,90.1315789473684,94.7368421052632,39.4285714285714,40.4494382022472,94.5205479452055,73.6842105263158,73.7142857142857,54.9019607843137,86.5771812080537,94.7368421052632,38.2857142857143,40,94.3661971830986,0,100,NA,69.7211155378486
"130",6460,107,15,55,58,58,1,104,72,133,9,29,64,75,1,87,72,123,13,39,60,57,3,105,70,162,73,0,0,235,79.4520547945205,66.0493827160494,51.3274336283186,87.7049180327869,98.6301369863014,35.8024691358025,40.9090909090909,98.3050847457627,87.6712328767123,82.0987654320988,68.8172043010753,93.6619718309859,98.6301369863014,46.2962962962963,45.2830188679245,98.6842105263158,82.1917808219178,75.9259259259259,60.6060606060606,90.4411764705882,95.8904109589041,35.1851851851852,40,95,0,100,NA,68.936170212766
"131",6480,163,47,106,145,8,0,261,192,196,46,73,146,36,2,233,190,187,48,82,144,30,2,239,190,269,192,0,0,461,75.5208333333333,60.5947955390335,57.7689243027888,77.6190476190476,100,2.97397769516729,42.3841059602649,100,76.0416666666667,72.8624535315985,66.6666666666667,80.9917355371901,98.9583333333333,13.3828996282528,44.9172576832151,94.7368421052632,75,69.5167286245353,63.716814159292,79.5744680851064,98.9583333333333,11.1524163568773,44.2890442890443,93.75,0,100,NA,58.351409978308
"132",6520,201,49,156,396,32,7,325,438,218,55,139,390,54,8,303,437,224,52,133,393,73,6,284,439,357,445,0,0,802,88.9887640449438,56.3025210084034,71.7391304347826,80.4,98.4269662921348,8.96358543417367,57.4049803407602,82.051282051282,87.6404494382023,61.0644257703081,73.7240075614367,79.8534798534799,98.2022471910112,15.1260504201681,59.054054054054,87.0967741935484,88.314606741573,62.7450980392157,74.7148288973384,81.1594202898551,98.6516853932584,20.4481792717087,60.7192254495159,92.4050632911392,0,100,NA,44.5137157107232
"133",6540,91,21,26,31,34,3,83,49,98,18,19,34,46,1,71,51,93,20,24,32,40,0,77,52,117,52,0,0,169,59.6153846153846,77.7777777777778,54.3859649122807,81.25,94.2307692307692,29.0598290598291,37.1212121212121,91.8918918918919,65.3846153846154,83.7606837606838,64.1509433962264,84.4827586206897,98.0769230769231,39.3162393162393,41.8032786885246,97.8723404255319,61.5384615384615,79.4871794871795,57.1428571428571,82.3008849557522,100,34.1880341880342,40.3100775193798,100,0,100,NA,69.2307692307692
"134",6550,251,15,45,77,195,0,101,92,263,11,33,81,205,0,91,92,259,16,37,76,200,0,96,92,296,92,0,0,388,83.695652173913,84.7972972972973,63.1147540983607,94.3609022556391,100,65.8783783783784,47.6683937823834,100,88.0434782608696,88.8513513513514,71.0526315789474,95.985401459854,100,69.2567567567568,50.2732240437158,100,82.6086956521739,87.5,67.2566371681416,94.1818181818182,100,67.5675675675676,48.936170212766,100,0,100,NA,76.2886597938144
"135",6570,96,27,29,41,18,1,107,67,101,15,24,53,48,2,77,66,93,22,32,46,35,2,90,66,125,68,0,0,193,60.2941176470588,76.8,58.5714285714286,78.0487804878049,98.5294117647059,14.4,38.5057471264368,94.7368421052632,77.9411764705882,80.8,68.8311688311688,87.0689655172414,97.0588235294118,38.4,46.1538461538462,96,67.6470588235294,74.4,58.974358974359,80.8695652173913,97.0588235294118,28,42.3076923076923,94.5945945945946,0,100,NA,64.7668393782383
"136",6580,156,7,19,6,109,2,66,11,166,3,9,10,106,1,69,12,154,6,21,7,111,2,64,11,21,0,154,13,188,46.1538461538462,89.1428571428571,24,95.7055214723926,84.6153846153846,62.2857142857143,14.2857142857143,98.1981981981982,76.9230769230769,94.8571428571429,52.6315789473684,98.2248520710059,92.3076923076923,60.5714285714286,14.8148148148148,99.0654205607477,53.8461538461538,88,25,96.25,84.6153846153846,63.4285714285714,14.6666666666667,98.2300884955752,100,12,7.78443113772455,100
"137",6590,74,10,47,129,19,1,102,138,80,7,41,132,30,0,91,139,75,18,46,121,19,1,102,138,121,139,0,0,260,92.8057553956834,61.1570247933884,73.2954545454545,88.0952380952381,99.2805755395683,15.702479338843,57.5,95,94.9640287769784,66.1157024793389,76.3005780346821,91.9540229885057,100,24.7933884297521,60.4347826086956,100,87.0503597122302,61.9834710743802,72.4550898203593,80.6451612903226,99.2805755395683,15.702479338843,57.5,95,0,100,NA,46.5384615384615
"138",6620,111,33,35,37,61,3,85,67,124,22,22,48,69,4,77,66,114,28,32,42,64,4,82,66,146,70,0,0,216,52.8571428571429,76.027397260274,51.3888888888889,77.0833333333333,95.7142857142857,41.7808219178082,44.078947368421,95.3125,68.5714285714286,84.9315068493151,68.5714285714286,84.9315068493151,94.2857142857143,47.2602739726027,46.1538461538462,94.5205479452055,60,78.0821917808219,56.7567567567568,80.2816901408451,94.2857142857143,43.8356164383562,44.5945945945946,94.1176470588235,0,100,NA,67.5925925925926
"139",6630,163,29,42,40,70,6,135,63,187,30,18,39,79,5,126,64,176,39,29,30,75,4,130,65,205,69,0,0,274,57.9710144927536,79.5121951219512,48.780487804878,84.8958333333333,91.304347826087,34.1463414634146,31.8181818181818,92.1052631578947,56.5217391304348,91.219512195122,68.4210526315789,86.1751152073733,92.7536231884058,38.5365853658537,33.6842105263158,94.0476190476191,43.4782608695652,85.8536585365854,50.8474576271186,81.8604651162791,94.2028985507246,36.5853658536585,33.3333333333333,94.9367088607595,0,100,NA,74.8175182481752
"140",6650,87,22,10,23,45,12,52,33,79,17,18,28,49,4,48,41,85,19,12,26,46,8,51,37,97,45,0,0,142,51.1111111111111,89.6907216494845,69.6969696969697,79.8165137614679,73.3333333333333,46.3917525773196,38.8235294117647,78.9473684210526,62.2222222222222,81.4432989690722,60.8695652173913,82.2916666666667,91.1111111111111,50.5154639175258,46.0674157303371,92.4528301886792,57.7777777777778,87.6288659793814,68.4210526315789,81.7307692307692,82.2222222222222,47.4226804123711,42.0454545454545,85.1851851851852,0,100,NA,68.3098591549296
"141",6670,125,25,52,74,55,2,122,97,133,16,44,83,65,2,112,97,121,14,56,85,52,4,125,95,177,99,0,0,276,74.7474747474748,70.6214689265537,58.7301587301587,83.3333333333333,97.979797979798,31.0734463276836,44.2922374429224,96.4912280701754,83.8383838383838,75.1412429378531,65.3543307086614,89.261744966443,97.979797979798,36.7231638418079,46.4114832535885,97.0149253731343,85.8585858585859,68.361581920904,60.2836879432624,89.6296296296296,95.959595959596,29.3785310734463,43.1818181818182,92.8571428571429,0,100,NA,64.1304347826087
"142",6680,21,7,26,18,4,0,43,25,31,1,16,24,11,1,36,24,16,5,31,20,1,2,46,23,47,25,0,0,72,72,44.6808510638298,40.9090909090909,75,100,8.51063829787234,36.7647058823529,100,96,65.9574468085106,60,96.875,96,23.4042553191489,40,91.6666666666667,80,34.0425531914894,39.2156862745098,76.1904761904762,92,2.12765957446809,33.3333333333333,33.3333333333333,0,100,NA,65.2777777777778
"143",6710,97,23,108,141,13,3,192,161,142,23,63,141,39,2,166,162,129,30,76,134,30,2,175,162,205,164,0,0,369,85.9756097560976,47.3170731707317,56.6265060240964,80.8333333333333,98.1707317073171,6.34146341463415,45.6090651558074,81.25,85.9756097560976,69.2682926829268,69.1176470588235,86.0606060606061,98.780487804878,19.0243902439024,49.390243902439,95.1219512195122,81.7073170731707,62.9268292682927,63.8095238095238,81.1320754716981,98.780487804878,14.6341463414634,48.0712166172107,93.75,0,100,NA,55.5555555555556
"144",6730,110,21,89,83,23,1,176,103,155,18,44,86,60,2,139,102,138,26,61,78,52,2,147,102,199,104,0,0,303,79.8076923076923,55.2763819095477,48.2558139534884,83.969465648855,99.0384615384615,11.5577889447236,36.9175627240143,95.8333333333333,82.6923076923077,77.8894472361809,66.1538461538461,89.5953757225434,98.0769230769231,30.1507537688442,42.3236514522822,96.7741935483871,75,69.3467336683417,56.1151079136691,84.1463414634146,98.0769230769231,26.1306532663317,40.9638554216867,96.2962962962963,0,100,NA,65.6765676567657
"145",6740,149,28,96,242,83,4,162,266,170,23,75,247,112,3,133,267,161,25,84,245,99,3,146,267,245,270,0,0,515,89.6296296296296,60.8163265306122,71.5976331360947,84.180790960452,98.5185185185185,33.8775510204082,62.1495327102804,95.4022988505747,91.4814814814815,69.3877551020408,76.7080745341615,88.0829015544041,98.8888888888889,45.7142857142857,66.75,97.3913043478261,90.7407407407407,65.7142857142857,74.468085106383,86.5591397849462,98.8888888888889,40.4081632653061,64.6489104116223,97.0588235294118,0,100,NA,47.5728155339806
"146",6750,204,42,22,21,95,5,131,58,190,33,36,30,85,5,141,58,172,34,54,29,84,5,142,58,226,63,0,0,289,33.3333333333333,90.2654867256637,48.8372093023256,82.9268292682927,92.0634920634921,42.0353982300885,30.6878306878307,95,47.6190476190476,84.070796460177,45.4545454545455,85.2017937219731,92.0634920634921,37.6106194690265,29.1457286432161,94.4444444444444,46.031746031746,76.1061946902655,34.9397590361446,83.495145631068,92.0634920634921,37.1681415929204,29,94.3820224719101,0,100,NA,78.2006920415225
"147",6760,300,53,36,17,127,6,209,64,313,49,23,21,124,3,212,67,302,47,34,23,141,7,195,63,336,70,0,0,406,24.2857142857143,89.2857142857143,32.0754716981132,84.985835694051,91.4285714285714,37.797619047619,23.4432234432234,95.4887218045113,30,93.1547619047619,47.7272727272727,86.4640883977901,95.7142857142857,36.9047619047619,24.0143369175627,97.6377952755905,32.8571428571429,89.8809523809524,40.3508771929825,86.5329512893983,90,41.9642857142857,24.4186046511628,95.2702702702703,0,100,NA,82.7586206896552
"148",6770,175,32,45,55,43,2,177,85,182,31,38,56,69,1,151,86,186,30,34,57,50,4,170,83,220,87,0,0,307,63.2183908045977,79.5454545454545,55,84.5410628019324,97.7011494252874,19.5454545454545,32.4427480916031,95.5555555555556,64.367816091954,82.7272727272727,59.5744680851064,85.4460093896714,98.8505747126437,31.3636363636364,36.2869198312236,98.5714285714286,65.5172413793103,84.5454545454545,62.6373626373626,86.1111111111111,95.4022988505747,22.7272727272727,32.8063241106719,92.5925925925926,0,100,NA,71.6612377850163
"149",6790,94,23,41,36,8,1,127,58,108,14,27,45,35,1,100,58,92,17,43,42,22,2,113,57,135,59,0,0,194,61.0169491525424,69.6296296296296,46.7532467532467,80.3418803418803,98.3050847457627,5.92592592592593,31.3513513513514,88.8888888888889,76.271186440678,80,62.5,88.5245901639344,98.3050847457627,25.9259259259259,36.7088607594937,97.2222222222222,71.1864406779661,68.1481481481482,49.4117647058824,84.4036697247707,96.6101694915254,16.2962962962963,33.5294117647059,91.6666666666667,0,100,NA,69.5876288659794
"150",6800,65,7,50,56,45,2,70,61,77,9,38,54,54,1,61,62,70,10,45,53,53,4,62,59,115,63,0,0,178,88.8888888888889,56.5217391304348,52.8301886792453,90.2777777777778,96.8253968253968,39.1304347826087,46.5648854961832,95.7446808510638,85.7142857142857,66.9565217391304,58.695652173913,89.5348837209302,98.4126984126984,46.9565217391304,50.4065040650407,98.1818181818182,84.1269841269841,60.8695652173913,54.0816326530612,87.5,93.6507936507936,46.0869565217391,48.7603305785124,92.9824561403509,0,100,NA,64.6067415730337
"151",6810,162,46,157,531,84,20,235,557,201,49,118,528,92,15,227,562,190,48,129,529,89,15,230,562,319,577,0,0,896,92.0277296360485,50.7836990595611,77.1802325581395,77.8846153846154,96.5337954939341,26.3322884012539,70.3282828282828,80.7692307692308,91.5077989601387,63.0094043887147,81.733746130031,80.4,97.4003466204506,28.8401253918495,71.2294043092522,85.981308411215,91.6811091854419,59.5611285266458,80.3951367781155,79.8319327731092,97.4003466204506,27.8996865203762,70.959595959596,85.5769230769231,0,100,NA,35.6026785714286
"152",6830,316,60,80,155,172,26,224,189,330,53,66,162,189,24,207,191,345,63,51,152,203,20,193,195,396,215,0,0,611,72.0930232558139,79.7979797979798,65.9574468085106,84.0425531914894,87.9069767441861,43.4343434343434,45.7627118644068,86.8686868686869,75.3488372093023,83.3333333333333,71.0526315789474,86.1618798955614,88.8372093023256,47.7272727272727,47.9899497487437,88.7323943661972,70.6976744186046,87.1212121212121,74.8768472906404,84.5588235294118,90.6976744186046,51.2626262626263,50.2577319587629,91.0313901345291,0,100,NA,64.8117839607201
"153",6840,147,42,58,90,109,8,96,124,163,37,42,95,100,12,105,120,157,43,48,89,98,7,107,125,205,132,0,0,337,68.1818181818182,71.7073170731707,60.8108108108108,77.7777777777778,93.9393939393939,53.1707317073171,56.3636363636364,93.1623931623932,71.969696969697,79.5121951219512,69.3430656934307,81.5,90.9090909090909,48.780487804878,53.3333333333333,89.2857142857143,67.4242424242424,76.5853658536585,64.963503649635,78.5,94.6969696969697,47.8048780487805,53.8793103448276,93.3333333333333,0,100,NA,60.8308605341246
