"aou","stateroute","occ","presence.x","latitude","longitude","predicted_max_pres"
4430,17228,0,0,37.1640087,-102.2766499,1
4430,38025,0,0,39.5831024,-100.3295925,1
4430,52011,0,0,37.9039787,-91.4239279,1
4430,52067,0,0,39.3970207,-94.5010299,1
4430,60079,0,0,32.245658,-104.6971728,0
4430,67034,0,0,36.5876204,-102.7866028,1
4430,83082,0,0,29.1904253,-103.0065204,1
4430,83319,0,0,29.1679858,-103.6103013,1
4440,2001,1,1,34.868688,-87.6041417,1
4440,2014,0.6,1,33.4549551,-86.6010915,1
4440,2022,1,1,32.442715,-87.2158334,1
4440,2024,1,1,32.1312407,-86.2754989,1
4440,2025,1,1,32.6594297,-86.7017714,1
4440,2029,1,1,32.1473077,-85.0626449,1
4440,2043,0.4,1,33.1156047,-87.1007539,1
4440,2045,0.866666666666667,1,34.1311637,-87.7621469,1
4440,2047,1,1,33.1379607,-87.8205274,1
4440,2050,1,1,32.3276808,-86.7118894,1
4440,2057,0.866666666666667,1,34.4236313,-87.3907904,1
4440,2059,0.933333333333333,1,33.2811827,-88.0092154,1
4440,2060,0.733333333333333,1,33.2638251,-87.4241383,1
4440,2065,0.933333333333333,1,32.4341515,-85.8711729,1
4440,2072,1,1,34.9292307,-86.9887629,1
4440,2105,1,1,34.2126918,-86.4734413,1
4440,2111,0.8,1,33.6296357,-85.7466579,1
4440,2156,0.933333333333333,1,33.2905307,-86.3312989,1
4440,2162,0.933333333333333,1,33.9413322,-85.450491,1
4440,2164,0.866666666666667,1,32.822371,-86.1117753,1
4440,2204,0.866666666666667,1,34.7575557,-85.8594579,1
4440,2205,0.933333333333333,1,33.6853138,-88.1671198,1
4440,2211,0.933333333333333,1,32.4860839,-86.5697685,1
4440,2212,1,1,32.5033347,-85.2532189,1
4440,2213,1,1,31.1365731,-88.2207774,1
4440,4002,0.933333333333333,1,49.87324,-111.4102,1
4440,4003,1,1,49.08995,-112.39699,1
4440,4004,1,1,49.81509,-113.56982,1
4440,4022,0.8,1,52.02799,-114.47782,1
4440,4028,0.4,1,53.33769,-112.78208,1
4440,4040,0.133333333333333,1,54.12038,-114.71491,0
4440,4063,0.266666666666667,1,56.27611,-117.82119,0
4440,4105,0.2,1,49.0201,-114.04528,1
4440,4115,0.933333333333333,1,51.54794,-114.21268,1
4440,4136,0.2,1,54.18052,-110.30494,0
4440,4204,0.866666666666667,1,49.26174,-113.65683,1
4440,4213,1,1,51.18333,-112.33055,1
4440,4229,0.866666666666667,1,53.3377,-113.85339,1
4440,4302,1,1,49.75642,-111.51741,1
4440,4304,1,1,49.74948,-113.78431,1
4440,7005,1,1,33.3755757,-93.4706879,1
4440,7008,0.266666666666667,1,34.9269397,-90.5065699,1
4440,7010,1,1,34.0487397,-91.4995419,1
4440,7019,1,1,35.9114603,-91.3426352,1
4440,7020,0.733333333333333,1,35.6330837,-92.7182699,1
4440,7023,0.533333333333333,1,35.7806777,-93.0696409,1
4440,7024,0.933333333333333,1,35.3514159,-94.3318236,1
4440,7028,0.933333333333333,1,36.1206137,-93.2802279,1
4440,7109,0.2,1,34.7008083,-91.7077371,1
4440,7111,1,1,34.7023815,-92.8007333,1
4440,11006,0.466666666666667,1,49.14681,-117.25726,1
4440,11045,0.533333333333333,1,52.14952,-122.06768,1
4440,11085,0.2,1,56.03028,-121.90827,1
4440,11208,0.933333333333333,1,49.59762,-119.72963,1
4440,11222,0.933333333333333,1,50.88093,-121.82873,1
4440,11223,0.0666666666666667,1,50.14379,-122.95793,0
4440,11234,0.466666666666667,1,51.97885,-121.46523,1
4440,11244,0.133333333333333,1,52.47331,-121.38518,1
4440,11255,0.0666666666666667,1,53.9421,-122.8157,1
4440,11608,1,1,49.25746,-119.5261,1
4440,17004,0.333333333333333,1,40.5090827,-105.0392299,1
4440,17009,0.0666666666666667,1,39.9658907,-107.6483229,1
4440,17012,0.933333333333333,1,39.3798417,-104.3691567,1
4440,17013,0.8,1,39.8568857,-103.6493769,0
4440,17017,0.0666666666666667,1,38.5137277,-106.7550729,1
4440,17031,0.266666666666667,1,40.0653006,-108.4153871,1
4440,17037,0.4,1,40.2631147,-102.7182079,1
4440,17044,0.2,1,39.3883077,-102.4274519,1
4440,17046,0.0666666666666667,1,38.5920517,-106.9174979,1
4440,17207,0.133333333333333,1,40.6141447,-102.0845649,1
4440,17221,0.866666666666667,1,38.2958688,-102.7381166,0
4440,17228,0.2,1,37.1640087,-102.2766499,1
4440,17302,0.266666666666667,1,40.6681037,-107.8616029,1
4440,17305,0.866666666666667,1,40.8627005,-104.6390073,1
4440,17312,0.933333333333333,1,39.7238537,-104.3773535,1
4440,17359,0.0666666666666667,1,39.7578337,-107.6922689,1
4440,17362,0.133333333333333,1,38.9999639,-104.7380455,1
4440,17412,0.4,1,39.9848652,-104.5086695,1
4440,18003,0.4,1,41.7026037,-72.5159969,1
4440,18008,1,1,41.5493443,-73.2167392,1
4440,18009,0.933333333333333,1,41.5387127,-73.5009399,1
4440,18102,0.6,1,41.7378788,-72.9270422,1
4440,21001,0.866666666666667,1,39.5003037,-75.6860679,1
4440,21003,0.933333333333333,1,38.9594417,-75.5366119,1
4440,21010,0.533333333333333,1,38.7480537,-75.2899489,1
4440,21105,1,1,39.3705837,-75.6392639,1
4440,21109,0.666666666666667,1,38.7324037,-75.4638509,1
4440,25010,0.866666666666667,1,30.2734632,-83.8569684,1
4440,25014,1,1,29.1916199,-82.394802,1
4440,25021,0.2,1,29.8970697,-81.8343049,1
4440,25024,0.2,1,27.3232866,-81.4189503,1
4440,25025,0.133333333333333,1,28.7481187,-80.8712309,1
4440,25027,0.0666666666666667,1,27.6610372,-82.1462286,1
4440,25028,0.333333333333333,1,25.7510497,-80.9676799,1
4440,25062,0.4,1,29.9468226,-84.340943,1
4440,25067,0.266666666666667,1,28.1011187,-80.8980039,1
4440,25084,0.2,1,29.6862263,-83.0674784,1
4440,25086,0.133333333333333,1,26.9459847,-81.7610009,1
4440,25113,0.0666666666666667,1,29.4553574,-82.119094,1
4440,27006,0.933333333333333,1,30.8199147,-84.5234609,1
4440,27010,1,1,31.7456477,-84.7198949,1
4440,27014,0.866666666666667,1,32.3986852,-83.4524425,1
4440,27015,0.6,1,33.0058447,-83.9907256,1
4440,27027,1,1,34.0545254,-84.7868559,1
4440,27031,1,1,33.5197045,-83.0957341,1
4440,27033,1,1,32.1823297,-84.2682799,1
4440,27036,1,1,33.5381995,-85.2533567,1
4440,27046,0.666666666666667,1,33.1053145,-83.8122125,1
4440,27050,1,1,32.1747043,-82.9529801,1
4440,27057,0.866666666666667,1,30.6653217,-83.80112,1
4440,33010,1,1,45.0341095,-113.5624829,1
4440,33014,0.333333333333333,1,44.722359,-113.5203605,1
4440,33020,0.2,1,43.4619319,-113.5630006,1
4440,33021,0.266666666666667,1,43.1104288,-112.7317982,1
4440,33023,0.133333333333333,1,42.8131415,-116.6394012,1
4440,33124,0.466666666666667,1,42.953922,-115.2124573,1
4440,33128,0.0666666666666667,1,42.9613154,-111.7185508,1
4440,33208,0.0666666666666667,1,45.3420792,-115.9475939,1
4440,33211,0.8,1,44.1957002,-116.5087254,1
4440,33219,0.866666666666667,1,43.4007821,-114.252264,1
4440,33221,0.666666666666667,1,43.8124267,-112.3960119,1
4440,34001,1,1,42.2101956,-90.0603721,1
4440,34002,0.933333333333333,1,42.1593177,-89.3321502,1
4440,34003,0.733333333333333,1,42.0711057,-89.0756312,1
4440,34014,0.8,1,41.9335847,-88.1879809,1
4440,34020,0.933333333333333,1,40.2137205,-91.1829978,1
4440,34022,0.933333333333333,1,40.6514497,-90.9814019,1
4440,34025,0.733333333333333,1,40.6004653,-89.6657014,1
4440,34027,0.933333333333333,1,40.6045464,-89.3175167,1
4440,34029,0.666666666666667,1,40.9275498,-88.95069,1
4440,34030,0.933333333333333,1,40.0787817,-88.5584799,1
4440,34031,0.866666666666667,1,40.7143846,-88.5637682,1
4440,34032,0.4,1,40.8985328,-88.6754284,1
4440,34038,0.6,1,39.799577,-90.4109104,1
4440,34041,0.666666666666667,1,39.4800841,-89.2690071,1
4440,34042,0.666666666666667,1,39.3998674,-89.2049844,1
4440,34044,0.933333333333333,1,39.8947071,-88.103613,1
4440,34046,1,1,39.3149204,-88.195176,1
4440,34049,1,1,38.3851828,-90.2587326,1
4440,34051,1,1,38.6981367,-89.5364836,1
4440,34052,1,1,38.6699717,-89.6602444,1
4440,34053,1,1,38.3511978,-89.2943026,1
4440,34059,0.866666666666667,1,37.2325914,-89.2352685,1
4440,34060,0.866666666666667,1,37.9708433,-89.7475091,1
4440,34061,0.866666666666667,1,37.3198861,-88.9437782,1
4440,34063,0.933333333333333,1,37.0730417,-88.5193033,1
4440,34065,1,1,42.1401616,-89.7648861,1
4440,34066,0.866666666666667,1,42.3994754,-88.9154674,1
4440,34067,1,1,41.3410603,-90.5307719,1
4440,34070,0.866666666666667,1,40.0572405,-91.1273048,1
4440,34071,0.933333333333333,1,40.3045239,-90.1357207,1
4440,34074,0.933333333333333,1,39.2888385,-90.550608,1
4440,34075,0.666666666666667,1,39.3988002,-89.8313118,1
4440,34079,0.866666666666667,1,38.0393916,-88.2081104,1
4440,34080,1,1,37.2026548,-89.274296,1
4440,34302,1,1,42.4617907,-89.3817229,1
4440,34304,0.666666666666667,1,41.0847167,-90.9006359,1
4440,34306,0.866666666666667,1,41.5971421,-88.4356718,1
4440,34308,0.733333333333333,1,40.2639127,-89.1297627,1
4440,34312,0.866666666666667,1,39.8173797,-90.4058819,1
4440,34314,1,1,39.9526337,-88.6689458,1
4440,34316,1,1,38.8433817,-89.3901378,1
4440,34318,1,1,37.8620527,-89.0775209,1
4440,35005,0.933333333333333,1,41.0254887,-86.2808379,1
4440,35009,0.733333333333333,1,41.6024567,-84.9394079,1
4440,35010,1,1,40.6790779,-87.3633993,1
4440,35011,1,1,40.4076491,-87.0361216,1
4440,35012,0.933333333333333,1,40.7078507,-86.8139639,1
4440,35013,0.866666666666667,1,40.5842651,-86.1842198,1
4440,35014,1,1,40.1495187,-86.6959256,1
4440,35021,1,1,39.3319867,-87.3743359,1
4440,35035,0.933333333333333,1,38.7744667,-86.7647789,1
4440,35037,1,1,38.9190517,-86.1929939,1
4440,35038,1,1,38.6631267,-85.9410399,1
4440,35306,0.533333333333333,1,40.1985767,-86.4502189,1
4440,35313,1,1,39.125475,-87.0543672,1
4440,35314,1,1,38.7671667,-86.5484989,1
4440,35315,0.8,1,38.9509067,-85.1623379,1
4440,36001,1,1,40.7698922,-91.6797963,1
4440,36002,1,1,40.6527332,-92.8864804,1
4440,36006,0.8,1,41.9751747,-90.2964159,1
4440,36013,1,1,41.6586017,-94.1444549,1
4440,36015,0.933333333333333,1,41.4483667,-95.7265309,1
4440,36028,1,1,42.4902437,-96.3743819,1
4440,38006,0.866666666666667,1,37.3190352,-97.349158,1
4440,38007,1,1,37.2322087,-97.2582029,1
4440,38014,0.933333333333333,1,38.9715017,-95.9097289,1
4440,38015,1,1,38.5354618,-95.8576087,1
4440,38016,1,1,38.9939527,-96.9002609,1
4440,38017,0.533333333333333,1,38.3623234,-96.5605733,1
4440,38019,1,1,39.0607981,-97.1112208,1
4440,38021,1,1,38.5515107,-98.0351929,1
4440,38025,1,1,39.5831024,-100.3295925,1
4440,38026,1,1,39.0805438,-95.5671042,1
4440,38027,0.933333333333333,1,39.251508,-95.5347369,1
4440,38028,1,1,39.9000807,-96.8711409,1
4440,38030,1,1,39.9367553,-97.0124144,1
4440,38032,1,1,39.3447742,-98.7508415,1
4440,38037,0.533333333333333,1,37.3143937,-100.4350879,1
4440,38105,1,1,37.3003447,-96.1012279,1
4440,38118,1,1,38.9147327,-97.3687519,1
4440,38302,1,1,37.3690207,-95.4488589,1
4440,38304,1,1,37.7959759,-97.4634159,1
4440,38307,1,1,37.8296057,-100.8706786,1
4440,38312,1,1,38.2039494,-97.2078887,1
4440,38315,0.0666666666666667,1,38.4682058,-100.7232236,1
4440,38317,1,1,39.7839097,-95.2272709,1
4440,39002,0.6,1,36.9068375,-88.8622638,1
4440,39003,1,1,36.6896267,-88.1808759,1
4440,39006,1,1,36.9907469,-86.6314152,1
4440,39008,1,1,36.8194377,-85.7169959,1
4440,39009,1,1,36.7007807,-85.2699359,1
4440,39010,1,1,36.6171577,-84.9933879,1
4440,39011,0.933333333333333,1,36.8211687,-84.8339909,1
4440,39022,1,1,37.470864,-84.8112865,1
4440,39023,1,1,37.9849668,-84.8137054,1
4440,39025,1,1,37.4126457,-85.1284099,1
4440,39026,1,1,37.9353872,-85.0956126,1
4440,39039,1,1,38.7213307,-84.8237459,1
4440,39041,0.933333333333333,1,38.3791569,-84.5727271,1
4440,39044,0.8,1,38.2051493,-83.9295763,1
4440,42016,1,1,30.8315727,-93.3184289,1
4440,42056,1,1,30.4099932,-93.1678412,1
4440,42101,0.733333333333333,1,29.6924898,-89.9669461,1
4440,42119,0.6,1,31.5639297,-92.963258,1
4440,44007,0.733333333333333,1,44.6261727,-70.9614079,1
4440,44012,0.933333333333333,1,44.1485557,-70.5624489,1
4440,44013,1,1,44.3340297,-70.2908259,1
4440,44019,0.733333333333333,1,44.9876199,-69.4360208,1
4440,44031,0.266666666666667,1,45.233007,-70.190779,1
4440,44032,0.4,1,45.0776834,-70.2128823,1
4440,44120,1,1,44.5995807,-69.5425659,1
4440,45002,0.933333333333333,1,49.72673,-96.72108,1
4440,45013,0.933333333333333,1,50.07638,-96.60014,1
4440,45101,0.733333333333333,1,49.44727,-95.40772,1
4440,45102,0.933333333333333,1,49.56482,-96.88941,1
4440,45103,0.8,1,49.97542,-97.5052,1
4440,45203,1,1,49.10385,-97.84131,1
4440,45205,1,1,49.51136,-98.16004,1
4440,45213,0.266666666666667,1,50.44475,-96.55677,0
4440,45220,0.2,1,50.84552,-100.90475,0
4440,46003,0.466666666666667,1,39.4387843,-79.1698659,1
4440,46005,0.6,1,39.6151476,-78.8123259,1
4440,46006,1,1,39.6129717,-77.8655019,1
4440,46011,1,1,39.1514457,-77.0930269,1
4440,46013,0.733333333333333,1,39.516536,-77.0384304,1
4440,46014,1,1,39.6423121,-77.0236228,1
4440,46015,1,1,39.6359624,-76.9692792,1
4440,46016,0.8,1,39.5515705,-76.8137896,1
4440,46029,0.8,1,38.5217447,-76.8406989,1
4440,46030,0.466666666666667,1,38.6021387,-77.0780349,1
4440,46031,0.466666666666667,1,38.5960742,-77.0558732,1
4440,46032,0.6,1,39.628083,-76.00685,1
4440,46033,0.8,1,39.52083,-75.94228,1
4440,46035,1,1,39.276509,-75.7640082,1
4440,46036,1,1,39.2640947,-76.1481269,1
4440,46037,0.933333333333333,1,39.10312,-76.192383,1
4440,46038,0.666666666666667,1,38.783977,-75.8845056,1
4440,46039,0.866666666666667,1,38.8211117,-75.9331139,1
4440,46040,0.666666666666667,1,38.7863193,-76.075195,1
4440,46042,1,1,38.3676908,-76.2432656,1
4440,46043,1,1,38.5258637,-76.2101023,1
4440,46044,0.933333333333333,1,38.5203297,-75.7964256,1
4440,46046,1,1,38.4485307,-75.7898657,1
4440,46047,0.8,1,38.1651924,-75.5797027,1
4440,46048,0.666666666666667,1,38.2256736,-75.2663372,1
4440,46052,0.533333333333333,1,39.3377737,-79.3101889,1
4440,46055,0.533333333333333,1,39.6919359,-78.4102428,1
4440,46102,0.266666666666667,1,39.5399409,-79.1662387,1
4440,46123,1,1,38.9888945,-76.6695275,1
4440,46126,0.733333333333333,1,38.5019497,-76.5743599,1
4440,47001,0.333333333333333,1,41.750876,-70.1656255,0
4440,47014,0.933333333333333,1,42.2697823,-72.3589728,1
4440,47019,0.866666666666667,1,42.3761743,-72.8474923,1
4440,47102,0.933333333333333,1,41.3440727,-70.7828989,0
4440,47112,0.933333333333333,1,42.4447746,-71.8486346,1
4440,49014,0.333333333333333,1,46.3573017,-86.3861779,1
4440,49015,0.133333333333333,1,46.3459485,-86.2594019,1
4440,49017,1,1,44.4308,-86.1283614,1
4440,49018,0.733333333333333,1,43.9040607,-86.2186454,1
4440,49033,0.933333333333333,1,43.0602167,-85.8872149,1
4440,49036,0.866666666666667,1,42.0493317,-85.7234329,1
4440,49038,1,1,43.5961937,-85.1256579,1
4440,49055,1,1,42.1013065,-84.8081892,1
4440,49070,1,1,43.5141478,-82.674596,1
4440,49073,0.8,1,42.6584657,-82.8972629,1
4440,49131,1,1,43.7069417,-85.4353239,1
4440,49165,0.933333333333333,1,43.2370751,-83.2549351,1
4440,49172,0.6,1,42.7806417,-82.5527429,1
4440,50001,0.6,1,43.8139858,-91.6904455,1
4440,50003,0.733333333333333,1,43.8179682,-93.4993444,1
4440,50008,0.866666666666667,1,44.6596006,-93.3337301,1
4440,50009,0.733333333333333,1,44.9718866,-93.4716124,1
4440,50015,1,1,45.6049323,-93.8828669,1
4440,50035,0.8,1,47.0684835,-92.9862729,1
4440,50037,0.2,1,47.3400313,-93.6189603,1
4440,50042,0.333333333333333,1,47.7910956,-95.118355,1
4440,50043,1,1,47.5136293,-96.6336288,1
4440,50047,0.866666666666667,1,48.9594807,-94.9927589,0
4440,50048,0.933333333333333,1,48.2658023,-94.5534156,1
4440,50055,1,1,43.6884582,-93.0194666,1
4440,50064,1,1,45.2573787,-94.8259589,1
4440,50065,1,1,45.5994247,-95.2156759,1
4440,50067,0.733333333333333,1,46.5918377,-92.7409299,1
4440,50068,0.866666666666667,1,46.3901207,-93.0960859,1
4440,50072,0.0666666666666667,1,47.5532344,-91.342574,1
4440,51023,1,1,33.1507326,-88.6241136,1
4440,51030,1,1,30.8158367,-88.7684399,1
4440,51113,1,1,33.5589457,-89.3902589,1
4440,51119,1,1,30.6193407,-89.5109799,1
4440,52001,0.933333333333333,1,36.8252566,-89.2477946,1
4440,52002,1,1,36.5936897,-90.7479869,1
4440,52004,1,1,36.857026,-92.5003493,1
4440,52007,1,1,37.3066269,-89.526555,1
4440,52010,1,1,37.3759607,-91.5529269,1
4440,52011,0.8,1,37.9039787,-91.4239279,1
4440,52014,1,1,37.4542087,-93.513291,1
4440,52019,0.866666666666667,1,38.9160367,-91.6100939,1
4440,52027,1,1,39.4571477,-92.1893609,1
4440,52052,0.733333333333333,1,36.9623781,-90.5490559,1
4440,52053,0.466666666666667,1,36.7289917,-90.9894119,1
4440,52054,0.733333333333333,1,36.6429207,-92.9744729,1
4440,52056,1,1,37.2408609,-89.8075467,1
4440,52066,1,1,39.7948327,-93.1267409,1
4440,52067,1,1,39.3970207,-94.5010299,1
4440,52068,1,1,40.1681387,-92.5154419,1
4440,52109,1,1,37.6701567,-90.6467484,1
4440,52131,1,1,39.7131417,-94.0662299,1
4440,53002,1,1,48.1080187,-114.4619289,1
4440,53009,1,1,48.2200197,-107.868382,1
4440,53015,0.0666666666666667,1,47.1824757,-113.9489899,1
4440,53017,0.933333333333333,1,47.4941887,-111.2628629,1
4440,53019,0.266666666666667,1,47.7874097,-109.4150839,1
4440,53025,0.2,1,46.9175377,-114.4626919,1
4440,53026,0.2,1,46.7236933,-113.6681583,1
4440,53027,0.933333333333333,1,46.6205137,-112.4949499,1
4440,53028,1,1,46.1235467,-111.9188609,1
4440,53036,0.133333333333333,1,45.8507057,-113.9522469,1
4440,53040,1,1,45.7251707,-109.5466543,1
4440,53064,0.933333333333333,1,47.0312302,-114.3938692,1
4440,53074,1,1,47.6601727,-114.1345589,1
4440,53087,0.2,1,45.5347235,-113.0794573,1
4440,53138,1,1,45.9146442,-111.763656,1
4440,54007,1,1,40.6406757,-98.8760679,1
4440,54012,1,1,41.1764063,-96.1391528,1
4440,54022,1,1,42.1915702,-96.7354923,1
4440,54031,1,1,42.6521647,-100.5366606,1
4440,54034,0.933333333333333,1,42.7324127,-102.2045289,1
4440,54040,0.8,1,41.6980247,-103.9868089,1
4440,54041,1,1,42.2888847,-100.5364229,1
4440,56021,0.266666666666667,1,46.40997,-66.9302,1
4440,56041,0.4,1,45.63438,-65.79995,1
4440,58001,0.533333333333333,1,42.9015085,-71.8661202,1
4440,58003,1,1,42.8007764,-72.1685998,1
4440,58004,1,1,43.2321417,-70.9134599,1
4440,58007,1,1,43.2494327,-71.6191959,1
4440,58008,1,1,43.2499219,-71.1982777,1
4440,58009,0.866666666666667,1,43.3742607,-71.6070436,1
4440,58010,0.666666666666667,1,43.4146177,-71.204272,1
4440,58011,0.666666666666667,1,43.4568165,-71.8805982,1
4440,58013,0.6,1,43.0263963,-72.3814817,1
4440,58014,0.8,1,43.0768236,-72.2121162,1
4440,58017,0.4,1,44.3571867,-71.3885019,1
4440,58019,1,1,44.6075764,-71.3190129,1
4440,58021,0.733333333333333,1,44.8672811,-71.3006396,1
4440,58102,1,1,42.9513695,-71.0680056,1
4440,59003,0.8,1,39.5314149,-75.1074594,1
4440,59010,0.733333333333333,1,40.5089177,-74.9307429,1
4440,59013,0.533333333333333,1,40.1672217,-74.0627799,1
4440,59019,0.666666666666667,1,41.1181687,-74.7967659,1
4440,59020,0.666666666666667,1,40.6572687,-75.0997599,1
4440,59021,0.733333333333333,1,41.3073947,-74.6772749,1
4440,60018,0.133333333333333,1,34.0200567,-103.7367849,0
4440,60056,0.0666666666666667,1,35.9792717,-103.6855999,0
4440,60155,1,1,36.6066007,-104.7260509,1
4440,61022,0.933333333333333,1,42.4363317,-74.1520169,1
4440,61029,0.866666666666667,1,42.5686667,-75.1557779,1
4440,61031,0.866666666666667,1,42.3180237,-75.5570359,1
4440,61034,0.933333333333333,1,42.4378997,-75.0998799,1
4440,61045,0.8,1,42.2779527,-77.9436889,1
4440,61047,0.933333333333333,1,42.8999277,-77.1187369,1
4440,61048,0.933333333333333,1,42.7793497,-77.2581629,1
4440,61049,1,1,42.6688307,-77.2251299,1
4440,61053,0.733333333333333,1,42.6805707,-78.8216099,1
4440,61056,1,1,42.2769437,-78.8989789,1
4440,61057,0.933333333333333,1,42.5957057,-78.3611669,1
4440,61059,0.866666666666667,1,42.0548007,-78.9408579,1
4440,61064,0.4,1,43.0697617,-78.8506549,1
4440,61065,0.866666666666667,1,43.2572547,-79.0022969,1
4440,61073,0.666666666666667,1,43.6964937,-75.0129759,1
4440,61089,1,1,43.2100377,-73.3079649,1
4440,61093,0.2,1,43.5327757,-73.7953919,1
4440,61097,0.2,1,44.4354227,-75.0557089,1
4440,61111,0.6,1,42.0836187,-78.5902949,1
4440,61121,0.6,1,42.0781957,-74.9852279,1
4440,61123,0.933333333333333,1,42.5913477,-74.9252479,1
4440,63002,1,1,34.95713,-76.65516,1
4440,63003,0.466666666666667,1,34.1327657,-77.8775469,1
4440,63004,1,1,34.5342189,-78.0716243,1
4440,63010,1,1,35.9691437,-77.4434709,1
4440,63011,1,1,35.2819414,-77.7112775,1
4440,63014,0.933333333333333,1,35.9898149,-79.4688523,1
4440,63024,1,1,36.2540309,-77.9795614,1
4440,63027,0.4,1,36.2898447,-80.6415019,1
4440,63101,1,1,33.9225168,-78.2125169,1
4440,63108,1,1,35.0476517,-76.9044781,1
4440,63121,0.2,1,35.5865273,-82.4803436,1
4440,63202,0.866666666666667,1,34.9312881,-76.8406017,1
4440,63204,1,1,34.5909333,-77.7928721,1
4440,63205,1,1,34.4014777,-78.0548779,1
4440,63208,1,1,35.4900673,-76.543981,1
4440,63217,0.733333333333333,1,35.9287265,-80.7208082,1
4440,63221,0.2,1,35.2966047,-82.3863829,1
4440,63222,0.0666666666666667,1,35.1673667,-84.0448309,1
4440,63228,0.666666666666667,1,36.2714197,-81.5907129,1
4440,63304,0.866666666666667,1,36.176991,-78.2113363,1
4440,63307,0.133333333333333,1,34.9969557,-83.9654629,1
4440,63308,0.0666666666666667,1,35.1436807,-82.8386369,1
4440,63311,1,1,35.1020747,-77.1960089,1
4440,63313,1,1,35.7523027,-77.2310819,1
4440,64001,1,1,46.1531849,-97.6746757,1
4440,64005,1,1,46.8060287,-99.4688039,1
4440,64008,1,1,47.9619307,-97.4077439,1
4440,64009,1,1,47.4859247,-98.2439809,1
4440,64011,1,1,47.0675197,-99.6292032,1
4440,64012,1,1,47.0807973,-99.0545676,1
4440,64019,1,1,47.2727187,-100.5587399,1
4440,64028,1,1,48.4004127,-100.6573939,1
4440,64033,0.933333333333333,1,47.6171277,-103.5450979,1
4440,64039,1,1,48.6621167,-102.6906819,1
4440,64042,1,1,47.6462687,-100.0542839,1
4440,64043,1,1,46.6039277,-100.1056369,1
4440,64044,1,1,48.8496871,-100.2489187,1
4440,64103,1,1,46.7251818,-98.797372,1
4440,65014,0.133333333333333,1,45.68557,-62.11729,0
4440,65020,0.466666666666667,1,45.65198,-63.9122,1
4440,65033,0.2,1,44.75239,-65.46909,0
4440,65117,0.0666666666666667,1,45.29564,-63.44884,1
4440,66003,0.8,1,41.6511517,-84.5147859,1
4440,66005,0.8,1,41.0376017,-82.9962929,1
4440,66011,1,1,41.2506217,-82.2354939,1
4440,66015,0.866666666666667,1,41.1788496,-81.002582,1
4440,66021,0.666666666666667,1,41.6803821,-80.7420743,1
4440,66025,0.133333333333333,1,40.9809757,-84.1972889,1
4440,66042,0.333333333333333,1,40.4600977,-82.7639629,1
4440,66064,0.733333333333333,1,39.3611652,-83.8637013,1
4440,66067,0.0666666666666667,1,39.6821707,-83.8036269,1
4440,66075,0.333333333333333,1,39.9655986,-82.5305735,1
4440,66080,0.0666666666666667,1,39.4158977,-81.3554829,1
4440,66087,0.6,1,38.8817267,-82.7884369,1
4440,66107,0.266666666666667,1,41.5440972,-83.4580032,1
4440,66165,0.2,1,39.5569036,-83.8484908,1
4440,66168,0.733333333333333,1,39.8881087,-83.9166709,1
4440,67011,1,1,35.8426817,-94.8876259,1
4440,67015,1,1,35.7262277,-96.1218109,1
4440,67017,0.866666666666667,1,35.1750957,-97.4236139,1
4440,67020,1,1,35.4656557,-99.7351069,1
4440,67022,1,1,36.9292257,-94.6982489,1
4440,67023,1,1,36.9173437,-95.1256319,1
4440,67061,0.533333333333333,1,35.3485437,-98.3945919,1
4440,67065,0.8,1,36.7524787,-96.3635719,1
4440,67067,0.866666666666667,1,36.6516197,-98.1634589,1
4440,67070,0.333333333333333,1,36.7764517,-101.1876829,1
4440,67125,0.866666666666667,1,36.3614547,-96.0493689,1
4440,68005,1,1,43.95838,-79.91673,1
4440,68006,1,1,43.55513,-79.76023,1
4440,68007,0.6,1,43.09018,-80.85084,1
4440,68012,1,1,44.26177,-76.7748,1
4440,68014,1,1,44.0782,-77.37166,1
4440,68015,1,1,44.35414,-77.00984,1
4440,68018,1,1,44.72102,-79.64115,1
4440,68022,0.866666666666667,1,44.3202,-81.23315,1
4440,68025,0.933333333333333,1,45.56464,-76.91573,1
4440,68026,0.6,1,45.50222,-77.74688,1
4440,68028,0.466666666666667,1,45.21508,-79.79383,1
4440,68037,0.933333333333333,1,45.78934,-81.73699,1
4440,68054,0.466666666666667,1,49.72531,-94.24841,1
4440,68066,1,1,48.67914,-94.16309,1
4440,68113,1,1,44.845,-76.36333,1
4440,68117,1,1,44.2882,-78.07563,1
4440,68119,1,1,44.33161,-79.18377,1
4440,68127,0.0666666666666667,1,45.32436,-78.99547,1
4440,68142,0.333333333333333,1,46.29842,-83.55051,1
4440,68203,1,1,42.94872,-81.65363,1
4440,68209,1,1,43.3777,-81.15629,1
4440,68216,1,1,44.26666,-77.36666,1
4440,68218,0.666666666666667,1,44.99081,-79.57067,1
4440,68219,1,1,44.02166,-79.96892,1
4440,68225,0.866666666666667,1,45.4745,-76.11583,1
4440,68242,0.4,1,46.2839,-81.35751,1
4440,68308,1,1,43.38382,-80.22835,1
4440,72002,0.8,1,41.6375228,-80.4945401,1
4440,72004,1,1,41.7146604,-80.3204561,1
4440,72009,0.666666666666667,1,41.2987587,-79.0916519,1
4440,72013,0.133333333333333,1,41.1631773,-78.0649572,1
4440,72015,0.666666666666667,1,41.6864267,-78.3955159,1
