"stateroute","mat.point","mat.mean","mat.var","elev.point","elev.mean","elev.var","map.point","map.mean","map.var","ndvi.mean"
14411,92.9166666666667,116.033333333333,1052.33801169591,1273,911.75,247069.881578947,96.8333333333333,89.1541666666667,347.244353070175,0.732706666666667
14412,96.6666666666667,87.1388888888889,173.718954248366,1002,1241.61111111111,57892.9575163399,59.0833333333333,71.8611111111111,528.507352941176,0.774212916666667
14413,75.9166666666667,67.7083333333333,101.965277777778,1516,1700,35750.3157894737,76,76.0333333333333,204.537573099415,0.812449145299145
14414,64.75,67.0324074074074,77.2174337327524,1728,1697.11111111111,24416.9281045752,59,52.9444444444444,255.549019607843,0.714513924050633
14415,87,78.2,113.621637426901,1352,1569.2,35865.747368421,79,83.5333333333333,218.802923976608,0.837608547008547
14416,81.4166666666667,82.0614035087719,212.279199155296,1533,1510.10526315789,60910.6549707602,94.25,87.3947368421053,156.732131254061,0.85507316017316
14417,60.3333333333333,66.7083333333333,191.031798245614,1903,1881.1,60521.1473684211,60.9166666666667,59.8625,826.69610745614,0.663166271751203
14418,126.333333333333,128.870833333333,656.555171783626,1047,883.1,261839.673684211,118,99.3041666666667,570.345230263158,0.786042222222222
14419,130.5,118.526315789474,926.826429499675,1075,1126.57894736842,309202.701754386,108.25,97.1052631578947,279.856359649123,0.791453153153153
14420,143.25,132.402777777778,485.422589869281,703,854.833333333333,228348.264705882,90.5833333333333,93.3148148148148,511.690813362382,0.764087878787879
14421,143.25,141.435185185185,468.955519244735,629,641.611111111111,246890.016339869,66.1666666666667,59.7777777777778,415.540032679739,0.604183783783784
14422,132.833333333333,115.107843137255,1544.25934436274,924,1210.05882352941,560016.558823529,71.5833333333333,67.2254901960784,210.576184640523,0.648228767123288
14423,78.75,106.597222222222,1194.93321078431,2215,1782,259572.705882353,39.6666666666667,33.9259259259259,179.189451706609,0.471122026604069
14424,132.75,112.56862745098,772.021905637255,1282,1592.82352941176,222341.529411765,35,41.0637254901961,66.9119178921569,0.594438812785388
14425,120.083333333333,118.46568627451,482.927134395425,1529,1542.47058823529,103846.014705882,33.6666666666667,34.5980392156863,113.954197303922,0.515117777777778
14426,34.4166666666667,42.6898148148148,332.216344408134,2687,2536.44444444444,116666.967320261,45.25,42.5231481481481,213.893631989833,0.488538666666667
14427,111.75,129.990196078431,188.999897875817,1375,946.058823529412,138190.933823529,56.9166666666667,50.6274509803922,21.3221507352941,0.565345647216633
14428,99.1666666666667,97.2843137254902,205.61550245098,609,628.823529411765,170764.779411765,148.25,137.769607843137,454.567299836601,0.840712005537828
14429,77.6666666666667,81.5873015873016,273.969775132275,1395,1308.61904761905,80734.2476190476,85.0833333333333,87.0873015873016,79.1079695767196,0.872664838948538
14430,48.25,75.3148148148148,110.59359114016,1985,1453.88888888889,35093.8692810458,48.4166666666667,42.2268518518519,109.209808460421,0.70378375
14431,94.0833333333333,103.552631578947,191.451551332034,1178,1007.15789473684,40734.2514619883,94.4166666666667,94.5921052631579,99.685875568551,0.817161471861472
14432,134.666666666667,132.527777777778,245.393790849673,583,598.722222222222,96038.683006536,63.6666666666667,68.8518518518518,361.680192447349,0.689196444444444
14433,76.0833333333333,75.5219298245614,122.064692982456,1669,1691.05263157895,25609.3859649123,32.75,40.7719298245614,302.490618908382,0.552669264069264
14434,92.8333333333333,89.287037037037,1207.1978939724,1633,1673.66666666667,371064.117647059,93,86.3425925925926,101.495824255628,0.729846748538012
14435,112.833333333333,97.3703703703704,116.368645606391,609,889.166666666667,80772.0294117647,107.666666666667,111.87037037037,176.180737109659,0.890588508186609
14436,67.9166666666667,74.8981481481482,141.282316630356,1721,1607.61111111111,44509.6633986928,54.5,50.4351851851852,288.94244734931,0.663228
14437,139.25,131.564814814815,530.6017610748,528,631.555555555556,198687.908496732,56,67.125,597.474060457516,0.696360256410256
14503,147,149.833333333333,35.2671568627451,424,274.944444444444,62513.7026143791,41.0833333333333,37.1435185185185,65.4622594408134,0.51349537037037
14518,101.583333333333,100.412280701754,1084.62922352177,1452,1420,277525.777777778,124.416666666667,108.412280701754,202.546661793372,0.824181944958657
17001,52,51.4342105263158,11.0043047433398,1942,1988.57894736842,6415.14619883041,26.5,27.5394736842105,11.3421052631579,0.333277192982456
17002,50.4166666666667,46.7708333333333,70.9713998538012,2016,2108.45,37107.1026315789,27.6666666666667,30.9,28.6627192982456,0.473233777777778
17003,25,22.4122807017544,180.245735867446,2628,2633.21052631579,79381.2865497076,39.5833333333333,41.6184210526316,22.2602745289149,0.766961986986987
17004,89.75,82.8508771929825,266.680230669266,1549,1708.84210526316,98445.4736842105,30.75,31.4517543859649,5.7324967511371,0.608667982456141
17005,88.5,89.3214285714286,25.5397817460317,1491,1486.7619047619,5781.79047619048,29.25,29.5992063492063,0.477513227513227,0.490403111111111
17006,95.5,95.0694444444444,3.6546160130719,1343,1364.05555555556,2437.23202614379,31.3333333333333,31.662037037037,3.25692175018155,0.46865974025974
17007,91.8333333333333,94.0219298245614,7.50605100714751,1325,1260.68421052632,2798.89473684211,36.25,35.4473684210526,1.5464587394412,0.515315555555556
17008,83.8333333333333,76.925,354.450219298246,1869,1984.75,95596.3026315789,27.9166666666667,29.6833333333333,34.341081871345,0.454759555555555
17009,28,31.2083333333333,349.465277777778,2618,2537.35,137274.765789474,43.3333333333333,42.1666666666667,27.4671052631579,0.755821367521367
17010,-0.166666666666667,0.358333333333333,328.418932748538,3093,3105.25,140718.513157895,44.4166666666667,46.4125,57.1662828947369,0.700961643835616
17011,51.8333333333333,36.2777777777778,538.111111111111,2300,2566.27777777778,122489.741830065,36.4166666666667,39.162037037037,15.3770197893972,0.605615789473684
17012,83.8333333333333,82.0570175438596,60.7747319688109,1897,1888.52631578947,24428.1520467836,33.4166666666667,33.6929824561403,3.55636777128005,0.474632456140351
17013,96.75,93.6916666666667,6.50519005847954,1396,1479.9,5606.93684210526,30.3333333333333,31.1166666666667,1.14795321637427,0.406284415584416
17014,100.333333333333,99.675,5.00065789473684,1265,1282.8,6378.37894736842,35,34.9083333333333,1.27112573099415,0.552411842105263
17015,104.333333333333,79.0438596491228,390.155376868096,1578,2036.68421052632,107679.228070175,19,30.4122807017544,67.7874025341131,0.577741777777778
17016,45.25,56.7824074074074,509.268904320988,2557,2365.66666666667,121290.470588235,44.4166666666667,38.6111111111111,90.6290849673203,0.693125438596491
17017,10.9166666666667,7.26851851851852,145.792120551924,2792,2923.72222222222,74636.8006535948,37.8333333333333,41.1203703703704,54.2297567175018,0.624529223744292
17018,28.0833333333333,43.5,307.904320987654,2865,2588.63157894737,89391.0233918129,36.5,28.1885964912281,95.7629954515919,0.563688444444444
17019,79.0833333333333,85.1960784313725,58.5633169934641,1867,1790.11764705882,21081.9852941176,30.5833333333333,30.2107843137255,7.06260212418301,0.393026851851852
17020,99.3333333333333,99.6712962962963,17.9897648874365,1428,1411.83333333333,5186.26470588235,28.4166666666667,28.5046296296296,2.25528776325345,0.360825333333333
17021,114.916666666667,112.026315789474,12.3580653021443,1127,1171.78947368421,3274.61988304094,30.25,30.4210526315789,1.54820500324886,0.418725675675676
17022,69.0833333333333,70.6388888888889,358.995098039216,2289,2256.27777777778,81820.2124183007,40,39.0138888888889,74.2232434640523,0.609824774774775
17023,66.9166666666667,64.0490196078431,545.983558006536,2199,2276.29411764706,123119.345588235,42.3333333333333,41.75,116.254340277778,0.565377927927928
17024,42.9166666666667,21.1458333333333,381.219206871345,2423,2910.45,169133.523684211,43.4166666666667,58.6208333333333,149.063212719298,0.712809009009009
17025,54.4166666666667,43.537037037037,307.702795933188,2361,2564.61111111111,114793.781045752,21.5,28.412037037037,158.279797567175,0.487979111111111
17026,108.416666666667,107.041666666667,40.5647467320262,1692,1691,25674.5882352941,29.25,29.6296296296296,9.77550835148874,0.331130735930736
17027,118.166666666667,115.138888888889,9.07679738562092,1251,1272.11111111111,2028.92810457516,26.6666666666667,27.0277777777778,1.9297385620915,0.353883111111111
17028,115.583333333333,117.037037037037,6.00181554103124,1178,1182.72222222222,6973.85947712418,32.5,32.3564814814815,0.490854212055192,0.410390666666667
17031,57.75,57.2894736842105,63.7055311890838,1969,2033.26315789474,34550.2046783626,29.6666666666667,31.1008771929825,19.8368664717349,0.451512820512821
17032,53.75,48.7719298245614,62.8393843404808,2082,2134.84210526316,39267.918128655,35.3333333333333,35.1710526315789,19.2380198180637,0.616198268398268
17033,25.5833333333333,20.2368421052632,57.0426413255361,2566,2665,22236.4444444444,48.3333333333333,47.2368421052632,15.1699561403509,0.711598333333333
17034,26.4166666666667,21.7314814814815,217.102578068264,2585,2674.27777777778,62789.3888888889,42.4166666666667,44.7268518518518,59.8250045388526,0.643138461538461
17035,97,94.8666666666667,7.79561403508771,1478,1481.6,2070.25263157895,29.8333333333333,29.8583333333333,0.626535087719298,0.581039826839827
17036,89.3333333333333,89.7333333333333,14.8571637426901,1335,1332.9,7440.41052631579,33.5833333333333,33.8958333333333,2.86906067251462,0.49691038961039
17037,100.416666666667,97.9291666666667,11.221692251462,1253,1260.85,4901.29210526316,34.4166666666667,35.3708333333333,1.03177997076023,0.546844
17038,95.6666666666667,90.5601851851852,303.577455519245,1783,1810.44444444444,102412.614379085,25.6666666666667,26.9074074074074,42.4173928830792,0.413710526315789
17039,35.6666666666667,23.6388888888889,302.500816993464,2414,2663.27777777778,114587.624183007,34.9166666666667,40.0185185185185,42.6328068264343,0.738846929824562
17040,-6.91666666666667,-3.51388888888889,111.74693627451,3298,3224.05555555556,54486.8790849673,49.9166666666667,48.5092592592593,36.4704974582426,0.681304273504274
17041,27.8333333333333,26.4083333333333,167.498464912281,2660,2701.4,42512.8842105263,34.8333333333333,36.9,20.2847953216374,0.534680888888889
17042,95.0833333333333,94.125,5.37171052631579,1537,1558.6,9814.25263157895,31,31.0541666666667,0.916867690058478,0.400896396396396
17043,95.1666666666667,94.3026315789474,12.0989278752437,1454,1454,8437.66666666667,33.1666666666667,33.2105263157895,0.502599090318388,0.442805194805195
17044,98.6666666666667,99.0138888888889,4.42422385620915,1266,1279.22222222222,5097.83006535948,34.75,34.837962962963,0.882738743645607,0.515425
17045,61.1666666666667,79.3026315789474,357.99784762833,2390,2079.05263157895,106926.608187135,38.8333333333333,32.1052631578947,52.516081871345,0.543177333333333
17046,24.6666666666667,7.62280701754386,164.523432423652,2474,2902.26315789474,70803.4269005848,29.9166666666667,41.4824561403509,56.8090886939571,0.640094366197183
17047,2.83333333333333,5.59722222222222,139.763276143791,3018,3006.33333333333,77000,42.5833333333333,41.875,49.6521650326797,0.622283333333333
17048,20.5833333333333,20.0648148148148,57.6548656499637,2778,2798.44444444444,16571.908496732,32.25,34.5462962962963,17.9797567175018,0.490035111111111
17049,86.4166666666667,92.0185185185185,83.5519244734931,1766,1685,22718.9411764706,28.9166666666667,28.337962962963,7.42849037763253,0.366577631578947
17050,111.083333333333,112.217592592593,18.103054647785,1382,1395.61111111111,5734.36928104575,23.25,24.1388888888889,0.562091503267974,0.376676576576577
17051,98.9166666666667,101.606481481481,13.0880764342774,1326,1295.83333333333,3045.91176470588,31.6666666666667,31.4537037037037,1.94952795933188,0.400526222222222
17052,11,22.1296296296296,507.724854756717,3139,2955.66666666667,124659.882352941,63.9166666666667,58.5972222222222,95.1979166666666,0.749001731601731
17053,-8.41666666666667,-3.90740740740741,112.370007262164,3366,3268,60207.0588235294,65,60.0185185185185,122.771695715323,0.623244594594595
17054,6.83333333333333,23.8657407407407,318.552401053014,3243,2881.05555555556,128090.290849673,63,46.7916666666667,421.290236928105,0.668496396396396
17055,54.0833333333333,52.3796296296296,21.0892338416848,2346,2395.88888888889,7185.51633986928,19.75,22.7731481481481,17.9810502904866,0.444098122065728
17056,107.666666666667,95.1759259259259,223.24010530138,1758,1946,52981.1764705882,30.3333333333333,34.2824074074074,18.5499500726216,0.466088596491228
17057,104.5,108.083333333333,13.952614379085,1753,1689.66666666667,9117.76470588235,32.75,32.3055555555556,2.81699346405229,0.39367027027027
17058,121.416666666667,121.298245614035,12.4392868745939,1310,1300.68421052632,8414.56140350877,33.4166666666667,33.3114035087719,0.525341130604289,0.405549099099099
17122,59.9166666666667,62.125,582.477328431372,2423,2390.38888888889,128684.839869281,44.9166666666667,42.9953703703704,116.692379266521,0.639934234234234
17124,42.9166666666667,21.8991228070175,390.418656595192,2423,2892.94736842105,172062.608187134,43.4166666666667,58.390350877193,156.223034437947,0.712809009009009
17125,54.4166666666667,43.537037037037,307.702795933188,2361,2564.61111111111,114793.781045752,21.5,28.412037037037,158.279797567175,0.487979111111111
17126,108.416666666667,107.041666666667,40.5647467320262,1692,1691,25674.5882352941,29.25,29.6296296296296,9.77550835148874,0.331130735930736
17138,111.333333333333,86.5138888888889,367.333537581699,1474,1916.55555555556,132311.08496732,20.0833333333333,29.0972222222222,55.3490604575163,0.482588744588745
17153,4.25,-2.12745098039216,117.059997957516,3078,3277.52941176471,42790.2647058823,54.8333333333333,63.3627450980392,86.5303308823529,0.651122072072072
17154,26.9166666666667,26.3842592592593,388.250930464778,2823,2821,141023.411764706,40.75,41.7916666666667,404.863766339869,0.663974222222222
17201,54,54.7666666666667,23.7365497076023,2111,2046.35,16466.0289473684,26.5,25.4583333333333,3.02595029239766,0.364067932489452
17202,29.3333333333333,23.9078947368421,283.136492852502,2533,2621.26315789474,122037.98245614,43,43.2368421052632,17.6722709551657,0.782944017094017
17203,28.5,19.35,70.3995614035088,2425,2666.2,25249.5368421053,33.3333333333333,40.5166666666667,19.9624269005848,0.750300761685572
17204,57.3333333333333,42.5791666666667,785.563212719298,2177,2391.3,218783.378947368,32.3333333333333,37.9416666666667,61.5205409356725,0.606671111111111
17205,81,83.2543859649123,25.187865497076,1689,1626.26315789474,12084.8713450292,30.8333333333333,30.5438596491228,0.88840155945419,0.474425541125541
17206,91.25,91.7875,15.5785635964912,1377,1366.9,7168.30526315789,31.25,31.15,2.11520467836257,0.501107894736842
17207,96.9166666666667,96.8657407407407,3.73459059549746,1097,1100.44444444444,2485.7908496732,36.6666666666667,37.2175925925926,0.193740922294844,0.639386057692308
17208,53.5833333333333,67.2412280701754,357.600999025341,2303,2097.26315789474,84747.0935672515,37.9166666666667,33.3070175438597,31.2299788823912,0.532126222222222
17209,67.75,36.087962962963,426.836170116195,1926,2499.33333333333,132770.588235294,34.25,40.7361111111111,25.6456290849673,0.748128888888889
17210,7.16666666666667,9.19907407407407,483.786061183733,2947,2938.44444444444,195632.732026144,41.5833333333333,43.3842592592593,63.0720088961511,0.717793506493506
17211,-18.3333333333333,1.6125,219.860581140351,3490,3135.15,72834.7657894737,62.25,50.7875,42.0924524853801,0.664005555555556
17212,96.8333333333333,96.7041666666667,2.9265168128655,1598,1535.4,6916.56842105263,31.75,30.9291666666667,1.50458698830409,0.449914414414414
17213,84.4166666666667,86.3287037037037,10.3639478939724,1697,1672.94444444444,6124.7614379085,31.5833333333333,31.3194444444444,0.589256535947712,0.428198290598291
17214,99.4166666666667,98.7037037037037,2.84413580246913,1280,1299.22222222222,5517.12418300654,34.9166666666667,34.662037037037,0.850059005083516,0.517019913419913
17215,80.9166666666667,64.030701754386,371.951551332034,2000,2288.42105263158,95968.701754386,30.5,38.4561403508772,65.6499756335283,0.615736574074074
17216,57.4166666666667,44.7083333333333,978.980596405229,2211,2438.77777777778,208119.006535948,32.8333333333333,36.7592592592593,98.2401053013798,0.718884474885845
17217,-16.5833333333333,1.93333333333333,398.10350877193,3483,3128.75,113121.039473684,54.3333333333333,44.1875,94.1007858187135,0.620449537037037
17218,89.5,65.2407407407407,637.066902687001,1883,2236.5,145630.382352941,29.6666666666667,32.8287037037037,20.0984250181554,0.529498290598291
17219,113.833333333333,109.884259259259,30.8783814451707,1480,1558.27777777778,22299.6241830065,25.75,27.4259259259259,11.6347131445171,0.354209777777778
17220,111.583333333333,112.351851851852,22.7471859114016,1275,1274.94444444444,2396.40849673203,26.6666666666667,26.9259259259259,2.06608569353667,0.361899086757991
17221,110.833333333333,109.305555555556,20.7753267973856,1198,1223.61111111111,5208.6045751634,29.3333333333333,29.4537037037037,1.13008351488744,0.413801333333333
17222,11,26.287037037037,492.684822076979,3139,2892.61111111111,115798.722222222,63.9166666666667,56.8981481481481,86.3444081336238,0.755542105263158
17223,47.4166666666667,42.2894736842105,560.627599090318,2385,2508.89473684211,161186.210526316,45.75,48.2982456140351,115.105181936322,0.680129680365297
17224,28.25,33.9956140350877,234.602988953866,2831,2738.15789473684,86166.1403508772,43.25,40.8464912280702,255.338166016894,0.578966666666667
17225,56.75,51.1481481481481,122.831336238199,2308,2409.61111111111,42567.7810457516,17.4166666666667,21.1342592592593,49.367760530138,0.589736486486486
17226,84.6666666666667,79.3888888888889,328.253267973856,2085,2147.83333333333,57692.9705882353,34.0833333333333,35.4166666666667,12.3504901960784,0.592900900900901
17227,113.916666666667,113.328431372549,8.54815155228758,1423,1455.47058823529,11744.1397058824,30.5833333333333,30.9656862745098,4.55734272875817,0.371764
17228,124.75,122.930555555556,8.47569444444443,1165,1196.44444444444,6323.67320261438,33.8333333333333,33.7222222222222,1.0359477124183,0.416823287671233
17301,67.3333333333333,60.3981481481481,59.7480029048656,1793,1944.61111111111,17326.4869281046,25.0833333333333,26.9768518518519,4.80212872185911,0.382947435897436
17302,46.25,50.0833333333333,32.4342105263158,2090,2022.55,18170.9973684211,29.9166666666667,30.9458333333333,19.4607273391813,0.415005701754386
17303,28.9166666666667,26.4429824561404,214.794022092268,2488,2536.73684210526,87050.649122807,43,43.6622807017544,16.5705815464587,0.801447111111111
17304,37.9166666666667,45.4166666666667,1201.98842592593,2533,2364.84210526316,338892.918128655,38.25,39.4561403508772,92.7680311890838,0.618261842105263
17305,81,82.6041666666667,37.327394005848,1689,1656.75,17743.25,30.8333333333333,30.5791666666667,0.794937865497075,0.486716239316239
17306,93.1666666666667,94.6833333333333,9.81988304093568,1393,1383.9,3008.62105263158,29.8333333333333,29.7,0.791959064327485,0.493562280701754
17307,94.9166666666667,93.2458333333333,7.074908625731,1119,1140.75,2551.67105263158,37.0833333333333,37.3416666666667,0.232383040935673,0.52571476793249
17308,88,75.7587719298246,337.254548408057,1784,1993.84210526316,103361.029239766,25.3333333333333,28.969298245614,32.9307179987005,0.444058008658009
17309,38.75,20.475,471.795394736842,2420,2771.05,137563.839473684,33.0833333333333,41.5916666666667,57.5430555555556,0.806014912280702
17310,-13,-7.64351851851852,73.3862790486565,3429,3314.94444444444,25669.3496732026,51.5833333333333,48.3287037037037,31.9628041031227,0.61572602739726
17311,-9,-2.8,118.279532163743,3360,3227.15,47693.9236842105,51.75,47.8333333333333,72.7551169590643,0.598427192982456
17312,93.5,92.2543859649123,21.3391000649773,1668,1678.78947368421,18355.1754385965,32.1666666666667,32.2587719298246,1.34328297595841,0.41797316017316
17313,95.1666666666667,94.925,10.6994883040936,1454,1440.75,8529.56578947369,33.1666666666667,33.3458333333333,0.526516812865497,0.454720888888889
17314,102,102.824074074074,19.1249092229484,1220,1222.38888888889,4498.36928104575,36,35.6157407407407,1.79096314451707,0.493837777777778
17315,67.9166666666667,60.0526315789474,465.536427875244,2210,2352.68421052632,126307.561403509,36.5833333333333,41.0745614035088,97.0724496426251,0.590340990990991
17316,30,17.0231481481481,157.96552741467,2523,2787.66666666667,49766.3529411765,32.6666666666667,40.6944444444444,43.0580065359477,0.673424561403509
17317,21.6666666666667,20.8657407407407,398.015636347131,2873,2887.72222222222,87879.7418300654,34,36.1944444444444,71.6053921568627,0.592529437229437
17318,19.1666666666667,31.8186274509804,286.526245915033,2890,2682.76470588235,50534.6911764706,34,30.671568627451,12.5828737745098,0.538512
17319,101.5,100.893518518519,83.5954293754539,1618,1630.22222222222,18542.3006535948,28.0833333333333,28.3194444444444,8.81801470588235,0.385578222222222
17320,95.75,96.4780701754386,25.6734892787525,1486,1470.21052631579,8847.2865497076,28.3333333333333,28.75,2.11651234567901,0.370525114155251
17321,109.583333333333,110.513157894737,18.3111598440546,1168,1150.78947368421,3406.06432748538,31.75,31.9429824561404,1.76315789473684,0.412445614035088
17322,76.0833333333333,73.3970588235294,117.508272058824,2092,2154.17647058824,36119.1544117647,33.5,34.8333333333333,33.6753472222222,0.505643518518519
17323,70.8333333333333,59.9342105263158,705.491959064327,2177,2365.47368421053,153616.929824561,39.9166666666667,43.7280701754386,139.350186809617,0.572134703196347
17324,12.5,12.4791666666667,311.425347222222,3096,3059.55,103854.05,58.1666666666667,54.5875,286.882657163743,0.666057207207207
17325,57.4166666666667,41.2456140350877,339.820581546459,2343,2629.52631578947,119290.152046784,23.0833333333333,32.8114035087719,183.354816439246,0.475204566210046
17326,95.5833333333333,85.25,458.100490196078,1944,2037.72222222222,91482.683006536,34.5,34.6851851851852,9.66630355846042,0.475642105263158
17327,115.75,114.5,5.19526143790849,1377,1399.44444444444,7666.02614379085,24.25,24.7407407407407,1.92474582425563,0.357756888888889
17328,114.416666666667,117,24.7942708333333,1493,1440.17647058824,12013.5294117647,33.4166666666667,32.9803921568627,0.221813725490196,0.393605855855856
17351,67.3333333333333,64.3842592592593,92.1953749092229,1880,1938.33333333333,31724.7058823529,25.3333333333333,26.6111111111111,10.7066993464052,0.347526495726496
17352,53.75,43.4605263157895,122.306611435997,2082,2286.10526315789,61951.7660818713,35.3333333333333,37.9824561403509,21.0158788174139,0.690833766233766
17353,10.5833333333333,8.60833333333333,144.687207602339,2844,2883,65643.3684210526,46.4166666666667,48.3625,48.8035635964912,0.70284025974026
17354,90.8333333333333,58.2412280701754,1489.12260396361,1700,2219.84210526316,378518.473684211,34.0833333333333,40.1184210526316,77.5457683560754,0.606548245614035
17358,48.3333333333333,49.4916666666667,45.8654239766082,2291,2241.3,33636.6421052632,38.25,36.6791666666667,13.7962536549708,0.582190222222222
17359,31,38.4333333333333,397.956578947368,2598,2453.8,125638.589473684,42.9166666666667,40.5916666666667,23.893201754386,0.724465777777778
17360,27.0833333333333,20.7777777777778,110.357026143791,2533,2662.77777777778,49441.7124183007,35.4166666666667,38.6712962962963,19.6319217501816,0.730955690508322
17361,16.75,30.7333333333333,1551.1985380117,2884,2675.65,384384.871052632,47.8333333333333,46.9125,100.702832602339,0.651919369369369
17362,78.75,65.6666666666667,495.323529411765,2013,2174.11111111111,100589.869281046,36,37.4398148148148,17.8388934277415,0.542704166666667
17365,94.1666666666667,72.3291666666667,346.348300438596,1789,2158.35,92860.3447368421,27,35.2,49.3277777777778,0.528862162162162
17366,62.25,26.9852941176471,896.744995915033,2269,2818.76470588235,235333.066176471,36.4166666666667,50.171568627451,196.720894607843,0.68902676056338
17367,-7.58333333333333,1.4212962962963,97.6498956063907,3324,3160.33333333333,45706.3529411765,59.5833333333333,53.8194444444444,111.679125816993,0.622811111111111
17368,13.1666666666667,47.25,497.015350877193,3116,2545.65,132558.344736842,45.8333333333333,33.525,58.184283625731,0.56616301369863
17372,76.3333333333333,63.9074074074074,656.805464778504,2190,2362.33333333333,148936,38.5833333333333,42.3472222222222,131.339256535948,0.597972888888889
17373,-12,11.9490740740741,631.557303013798,3498,3098.33333333333,168784,71.8333333333333,60.3611111111111,142.232843137255,0.694577477477477
17374,44.1666666666667,37.7696078431373,369.209660947712,2526,2614.94117647059,98295.4338235294,24,29.3725490196078,173.32301879085,0.629413333333333
17375,41.75,48.140350877193,581.213003573749,2647,2546.52631578947,149637.374269006,36.25,36.9561403508772,33.9956546458739,0.572268493150685
17376,97.9166666666667,87.0245098039216,360.147365196078,1913,2042.35294117647,67317.6176470588,33.0833333333333,34.2058823529412,12.171977124183,0.536176470588235
17377,56.1666666666667,51.4305555555556,27.0573937908497,2027,2200.22222222222,29166.4183006536,32.6666666666667,35.6574074074074,13.5481118373275,0.556444725738397
17410,1.33333333333333,-2.1125,174.673446637427,3164,3221.95,70183.9447368421,42.0833333333333,44.4875,89.2933296783626,0.541211255411255
17412,96.8333333333333,96.7041666666667,2.9265168128655,1598,1535.4,6916.56842105263,31.75,30.9291666666667,1.50458698830409,0.449939111111111
17419,113.833333333333,109.828947368421,29.2210445094217,1480,1555.52631578947,21204.5964912281,25.75,27.3464912280702,11.1082277452891,0.351379279279279
17422,59.9166666666667,62.125,582.477328431372,2423,2390.38888888889,128684.839869281,44.9166666666667,42.9953703703704,116.692379266521,0.639934234234234
17423,70.8333333333333,64.2236842105263,668.554824561404,2177,2306.31578947368,142863.339181287,39.9166666666667,41.8421052631579,137.167357050033,0.568331531531531
17425,57.4166666666667,41.2456140350877,339.820581546459,2343,2629.52631578947,119290.152046784,23.0833333333333,32.8114035087719,183.354816439246,0.475204566210046
17453,6,8.85,151.825,2920,2888.15,72805.2921052632,48.1666666666667,47.3375,70.7130665204678,0.712655555555555
18001,97.5833333333333,99.0394736842105,14.095191682911,58,44.5263157894737,1716.04093567251,101,99.5175438596491,9.27359486679661,0.672928830610694
18002,91,90.9259259259259,64.2515432098765,146,162.888888888889,11456.9281045752,102.5,101.152777777778,6.74611928104575,0.902048873274553
18003,96.1666666666667,93.4708333333333,20.6961074561403,53,111.85,2260.23947368421,97.0833333333333,101.029166666667,5.43952850877193,0.897179033101402
18004,98.0833333333333,97.1984126984127,21.0156084656085,53,67.7619047619048,2507.39047619048,102,100.789682539683,4.82126322751322,0.753016858277955
18005,83.25,85.6541666666667,25.3254934210526,214,172.55,3593.94473684211,102.833333333333,99.9208333333333,8.05370979532164,0.908274003774004
18006,102.25,100.722222222222,12.7140522875817,24,49.4444444444444,1770.2614379085,99.3333333333333,99.3796296296296,7.54021423384168,0.692951785614222
18007,88.6666666666667,88.7083333333333,24.1991959064327,143,147.9,3293.88421052632,102.5,101.270833333333,4.75210160818713,0.916458141858142
18008,89.25,92.1271929824561,45.3205003248863,207,174,5706.11111111111,101.75,100.811403508772,5.04385964912281,0.898537763255939
18009,87.4166666666667,92.2833333333333,36.2766081871345,240,183,3806.42105263158,97.9166666666667,99.3416666666667,12.988230994152,0.917120066784481
18010,105.083333333333,107.526315789474,36.1111517218973,75,70.5263157894737,2062.59649122807,100.916666666667,98.1622807017544,12.4702729044834,0.73182662160639
18011,93.6666666666667,97.7083333333333,34.4141081871345,181,136.55,3646.78684210526,99.8333333333333,99.7875,5.32052266081871,0.846556664514556
18012,80.8333333333333,84.968253968254,53.0447751322751,300,238.190476190476,6743.0619047619,100.083333333333,99.281746031746,16.4801917989418,0.91908208216251
18013,100.25,100.222222222222,39.9395424836601,102,99.6111111111111,4256.01633986928,100.583333333333,99.1435185185185,8.48513525780683,0.777199318382847
18014,96.3333333333333,96.3157894736842,20.4526072124756,96,90.6315789473684,2073.91228070175,101.333333333333,100.583333333333,6.20061728395062,0.865757961086488
18015,94.4166666666667,94.3690476190476,39.1385912698413,134,127.761904761905,6210.39047619048,102.75,100.90873015873,7.05132275132275,0.88259080165692
18016,83.75,86.2763157894737,88.3341455490578,234,202.368421052632,17233.4678362573,102.666666666667,100.350877192982,11.5467430149448,0.901548995686425
18102,91,89.6791666666667,72.8079495614035,146,178.1,12466.6210526316,102.5,101.179166666667,6.2297331871345,0.903535207399799
18112,80.8333333333333,84.968253968254,53.0447751322751,300,238.190476190476,6743.0619047619,100.083333333333,99.281746031746,16.4801917989418,0.91908208216251
18116,83.75,86.2763157894737,88.3341455490578,234,202.368421052632,17233.4678362573,102.666666666667,100.350877192982,11.5467430149448,0.901548995686425
21001,122.5,123.370833333333,10.5792945906433,23,29.85,1027.71315789474,90.25,90.8875,2.37958698830409,0.763859107107107
21002,120.833333333333,118.99537037037,35.3606799201162,53,67.9444444444444,3110.2908496732,93,92.6388888888889,4.4264705882353,0.776323684210526
21003,126.5,127.21568627451,1.38199550653595,17,12.1176470588235,46.9852941176471,91.6666666666667,90.9166666666667,1.10763888888889,0.741274761559315
21004,126.583333333333,126.84375,0.916550925925925,4,11.1875,55.2291666666667,89.4166666666667,90.671875,1.06710069444444,0.709149698838715
